state,county,candidate,total votes,turnout rate
montana,judith basin,Hillary Clinton,1208,0.6255825996892802
montana,lake,Hillary Clinton,13181,0.44746579760328614
montana,lewis and clark,Hillary Clinton,34478,0.5206191015477538
montana,liberty,Hillary Clinton,961,0.40192388122124634
montana,lincoln,Hillary Clinton,9330,0.4895068205666317
montana,mccone,Hillary Clinton,1060,0.6235294117647059
montana,madison,Hillary Clinton,4778,0.5953152255170695
montana,meagher,Hillary Clinton,977,0.5365183964854475
montana,mineral,Hillary Clinton,2012,0.4799618320610687
montana,missoula,Hillary Clinton,59203,0.5187693871470882
montana,musselshell,Hillary Clinton,2441,0.5274416594641314
montana,park,Hillary Clinton,9359,0.5848278447791039
montana,petroleum,Hillary Clinton,322,0.679324894514768
montana,phillips,Hillary Clinton,2171,0.5236372407139411
montana,pondera,Hillary Clinton,2723,0.4467596390484003
montana,powder river,Hillary Clinton,1053,0.5955882352941176
montana,powell,Hillary Clinton,2794,0.41094278570377996
montana,prairie,Hillary Clinton,689,0.6043859649122807
montana,ravalli,Hillary Clinton,22556,0.5481675901623408
montana,richland,Hillary Clinton,4871,0.40925894807595364
montana,roosevelt,Hillary Clinton,3652,0.3198738722956994
montana,rosebud,Hillary Clinton,3453,0.3694233443885739
montana,sanders,Hillary Clinton,5953,0.5271407066324272
montana,sheridan,Hillary Clinton,1835,0.49959161448407297
montana,silver bow,Hillary Clinton,16452,0.4742440402409847
montana,stillwater,Hillary Clinton,4873,0.5170291777188329
montana,sweet grass,Hillary Clinton,2107,0.5820441988950277
montana,teton,Hillary Clinton,3188,0.5258990432200594
montana,toole,Hillary Clinton,2037,0.4012211936182785
montana,treasure,Hillary Clinton,443,0.6476608187134503
montana,valley,Hillary Clinton,3894,0.5109565673796089
montana,wheatland,Hillary Clinton,946,0.4481288488867835
montana,wibaux,Hillary Clinton,541,0.5046641791044776
montana,yellowstone,Hillary Clinton,69108,0.4415028525065643
nebraska,adams,Hillary Clinton,13513,0.4280736211866823
nebraska,antelope,Hillary Clinton,3281,0.5114575214341387
nebraska,arthur,Hillary Clinton,273,0.6053215077605322
nebraska,banner,Hillary Clinton,402,0.5654008438818565
nebraska,blaine,Hillary Clinton,317,0.6645702306079665
nebraska,boone,Hillary Clinton,2905,0.5470809792843692
nebraska,box butte,Hillary Clinton,4924,0.4347902869757174
nebraska,boyd,Hillary Clinton,1156,0.5774225774225774
nebraska,brown,Hillary Clinton,1597,0.5355466130114017
nebraska,buffalo,Hillary Clinton,21129,0.43494997735600477
nebraska,burt,Hillary Clinton,3558,0.5442031202202509
nebraska,butler,Hillary Clinton,3981,0.49404318689501114
nebraska,cass,Hillary Clinton,12933,0.5087526061130562
nebraska,cedar,Hillary Clinton,4420,0.5189011505048133
nebraska,chase,Hillary Clinton,1898,0.47893010345697706
nebraska,cherry,Hillary Clinton,3118,0.5353708791208791
nebraska,cheyenne,Hillary Clinton,4711,0.4647331557660057
nebraska,clay,Hillary Clinton,3065,0.48720394213956447
nebraska,colfax,Hillary Clinton,3214,0.299897359335635
nebraska,cuming,Hillary Clinton,4074,0.44892561983471074
nebraska,custer,Hillary Clinton,5652,0.5219800517177687
nebraska,dakota,Hillary Clinton,6279,0.30554744525547445
nebraska,dawes,Hillary Clinton,3676,0.4103594552355436
nebraska,dawson,Hillary Clinton,8635,0.3614180478821363
nebraska,deuel,Hillary Clinton,984,0.5151832460732985
nebraska,dixon,Hillary Clinton,2782,0.48223262263823885
nebraska,dodge,Hillary Clinton,15529,0.42467251893784014
nebraska,douglas,Hillary Clinton,240433,0.437924044085103
nebraska,dundy,Hillary Clinton,953,0.5384180790960452
nebraska,fillmore,Hillary Clinton,2941,0.5296236268683594
nebraska,franklin,Hillary Clinton,1673,0.561975142761169
nebraska,frontier,Hillary Clinton,1328,0.5047510452299506
nebraska,furnas,Hillary Clinton,2340,0.4843717656799834
nebraska,gage,Hillary Clinton,10048,0.46272162099930925
nebraska,garden,Hillary Clinton,1075,0.5610647181628392
nebraska,garfield,Hillary Clinton,980,0.48659384309831183
nebraska,gosper,Hillary Clinton,1010,0.49876543209876545
nebraska,grant,Hillary Clinton,405,0.6269349845201239
nebraska,greeley,Hillary Clinton,1175,0.48254620123203285
nebraska,hall,Hillary Clinton,22060,0.3608584701956422
nebraska,hamilton,Hillary Clinton,5004,0.5474236954381358
nebraska,harlan,Hillary Clinton,1832,0.5324033711130486
nebraska,hayes,Hillary Clinton,514,0.5617486338797815
nebraska,hitchcock,Hillary Clinton,1468,0.5098992705800626
nebraska,holt,Hillary Clinton,5118,0.49868459514761765
nebraska,hooker,Hillary Clinton,417,0.5840336134453782
nebraska,howard,Hillary Clinton,2994,0.46913193356314636
nebraska,jefferson,Hillary Clinton,3494,0.4838665004846974
nebraska,johnson,Hillary Clinton,2089,0.39874021759877837
nebraska,kearney,Hillary Clinton,3296,0.5025922537358951
nebraska,keith,Hillary Clinton,4034,0.49582104228121926
nebraska,keya paha,Hillary Clinton,479,0.6010037641154329
nebraska,kimball,Hillary Clinton,1677,0.45129171151776104
nebraska,knox,Hillary Clinton,4115,0.48594709494567784
nebraska,lancaster,Hillary Clinton,136223,0.4450335842350112
nebraska,lincoln,Hillary Clinton,16131,0.45438156671643054
nebraska,logan,Hillary Clinton,453,0.572692793931732
nebraska,loup,Hillary Clinton,385,0.6353135313531353
nebraska,mcpherson,Hillary Clinton,287,0.5869120654396728
nebraska,madison,Hillary Clinton,14343,0.40981170890596874
nebraska,merrick,Hillary Clinton,3788,0.48532991672005127
nebraska,morrill,Hillary Clinton,2209,0.4485279187817259
nebraska,nance,Hillary Clinton,1621,0.4536803806325217
nebraska,nemaha,Hillary Clinton,3161,0.45124910778015703
nebraska,nuckolls,Hillary Clinton,2205,0.510180472003702
nebraska,otoe,Hillary Clinton,7457,0.4707107688423179
nebraska,pawnee,Hillary Clinton,1327,0.493125232255667
nebraska,perkins,Hillary Clinton,1455,0.49624829467939974
nebraska,phelps,Hillary Clinton,4695,0.5093848323749594
nebraska,pierce,Hillary Clinton,3630,0.5048678720445062
nebraska,platte,Hillary Clinton,14433,0.439013261954009
nebraska,polk,Hillary Clinton,2582,0.4993231483272094
nebraska,red willow,Hillary Clinton,5170,0.4750528346963154
nebraska,richardson,Hillary Clinton,3805,0.47414330218068534
nebraska,rock,Hillary Clinton,798,0.5631616090331687
nebraska,saline,Hillary Clinton,5136,0.3617920540997464
nebraska,sarpy,Hillary Clinton,80580,0.4600023976297717
nebraska,saunders,Hillary Clinton,10860,0.518401833023056
nebraska,scotts bluff,Hillary Clinton,14317,0.3950062077527935
nebraska,seward,Hillary Clinton,7922,0.4661645286571731
nebraska,sheridan,Hillary Clinton,2608,0.5
nebraska,sherman,Hillary Clinton,1573,0.5181159420289855
nebraska,sioux,Hillary Clinton,736,0.5768025078369906
nebraska,stanton,Hillary Clinton,2801,0.4712314939434724
nebraska,thayer,Hillary Clinton,2690,0.5244687073503607
nebraska,thomas,Hillary Clinton,393,0.5670995670995671
nebraska,thurston,Hillary Clinton,2088,0.2952071256892408
nebraska,valley,Hillary Clinton,2205,0.5290307101727447
nebraska,washington,Hillary Clinton,10832,0.5438570065772957
nebraska,wayne,Hillary Clinton,3776,0.4031603672859278
nebraska,webster,Hillary Clinton,1708,0.4755011135857461
nebraska,wheeler,Hillary Clinton,465,0.5969191270860077
nebraska,york,Hillary Clinton,6381,0.46249184605348986
nevada,churchill,Hillary Clinton,10938,0.45656801769837624
nevada,clark,Hillary Clinton,767156,0.3658843802000938
nevada,douglas,Hillary Clinton,27885,0.5882414986077125
nevada,elko,Hillary Clinton,18559,0.3587805443860192
nevada,esmeralda,Hillary Clinton,423,0.5096385542168674
nevada,eureka,Hillary Clinton,854,0.4208969935929029
nevada,humboldt,Hillary Clinton,6433,0.37803373097490744
nevada,lander,Hillary Clinton,2413,0.41086327260343947
nevada,lincoln,Hillary Clinton,2132,0.4151090342679128
nevada,lyon,Hillary Clinton,23762,0.4571901335283026
nevada,mineral,Hillary Clinton,1997,0.4518099547511312
nevada,nye,Hillary Clinton,19595,0.4560582786389238
nevada,pershing,Hillary Clinton,1982,0.29948624962224235
nevada,storey,Hillary Clinton,2558,0.6599587203302374
nevada,washoe,Hillary Clinton,209909,0.4744210119492918
nevada,white pine,Hillary Clinton,3773,0.38215334751342045
nevada,carson city,Hillary Clinton,25016,N/A
new hampshire,carroll,Hillary Clinton,29616,0.6248233085086183
new hampshire,grafton,Hillary Clinton,51191,0.5723565782265008
new hampshire,hillsborough,Hillary Clinton,214157,0.5236304509945352
new hampshire,merrimack,Hillary Clinton,83648,0.5627215790217223
new hampshire,strafford,Hillary Clinton,69000,0.5431445709157889
new hampshire,sullivan,Hillary Clinton,22683,0.5257022341707611
new jersey,atlantic,Hillary Clinton,117291,0.4341650842300474
new jersey,bergen,Hillary Clinton,419296,0.45261234187292404
new jersey,burlington,Hillary Clinton,218943,0.48998952626490494
new jersey,camden,Hillary Clinton,226592,0.4463653233209492
new jersey,cape may,Hillary Clinton,48722,0.5174384027187765
new jersey,cumberland,Hillary Clinton,54004,0.34906148197941983
new jersey,essex,Hillary Clinton,310934,0.3933687482525533
new jersey,gloucester,Hillary Clinton,139542,0.479619719326466
new jersey,hudson,Hillary Clinton,219375,0.33013941477098296
new jersey,hunterdon,Hillary Clinton,70836,0.5646462391990562
new jersey,mercer,Hillary Clinton,156529,0.4252072671165151
new jersey,middlesex,Hillary Clinton,326102,0.3950137242503749
new jersey,monmouth,Hillary Clinton,314377,0.503745519397384
new jersey,morris,Hillary Clinton,250416,0.5066493478115724
new jersey,ocean,Hillary Clinton,274362,0.4673244863232446
new jersey,passaic,Hillary Clinton,194802,0.3860301330284229
new jersey,salem,Hillary Clinton,29494,0.462781648151635
new jersey,somerset,Hillary Clinton,157092,0.4765764836511683
new jersey,sussex,Hillary Clinton,74126,0.5183491370870745
new jersey,union,Hillary Clinton,221975,0.4036606322910321
new jersey,warren,Hillary Clinton,49236,0.46126173390043285
new mexico,bernalillo,Hillary Clinton,274662,0.40615572985058734
new mexico,catron,Hillary Clinton,2049,0.5894706559263522
new mexico,chaves,Hillary Clinton,20271,0.30795290543106724
new mexico,cibola,Hillary Clinton,8063,0.2981437657151309
new mexico,colfax,Hillary Clinton,5332,0.42899670126317485
new mexico,curry,Hillary Clinton,13370,0.2658580234639093
new mexico,dona ana,Hillary Clinton,70648,N/A
new mexico,eddy,Hillary Clinton,19667,0.34076063415056745
new mexico,grant,Hillary Clinton,12811,0.45166408122972784
new mexico,guadalupe,Hillary Clinton,1827,0.42
new mexico,harding,Hillary Clinton,527,0.7329624478442281
new mexico,hidalgo,Hillary Clinton,1872,0.4220018034265104
new mexico,lea,Hillary Clinton,17712,0.24780345850355365
new mexico,lincoln,Hillary Clinton,8902,0.46000413393964446
new mexico,los alamos,Hillary Clinton,10885,0.6109333782342706
new mexico,luna,Hillary Clinton,7295,0.29938030943489147
new mexico,mckinley,Hillary Clinton,21703,0.2954316517383137
new mexico,mora,Hillary Clinton,2441,0.5296159687567802
new mexico,otero,Hillary Clinton,20060,0.3097208498023715
new mexico,quay,Hillary Clinton,3572,0.4229721728833629
new mexico,rio arriba,Hillary Clinton,14878,0.3779019558039116
new mexico,roosevelt,Hillary Clinton,5950,0.31091602654543554
new mexico,sandoval,Hillary Clinton,61690,0.4453476368204099
new mexico,san juan,Hillary Clinton,46110,0.3595433775712303
new mexico,san miguel,Hillary Clinton,10751,0.38103845472266523
new mexico,santa fe,Hillary Clinton,71434,0.4823427730286702
new mexico,sierra,Hillary Clinton,5181,0.4611071555713777
new mexico,socorro,Hillary Clinton,6868,0.400419776119403
new mexico,taos,Hillary Clinton,15260,0.4652864591273592
new mexico,torrance,Hillary Clinton,6324,0.4054885868171326
new mexico,union,Hillary Clinton,1702,0.4088397790055249
new mexico,valencia,Hillary Clinton,27592,0.3646792931629241
new york,albany,Hillary Clinton,139830,0.4548308086640016
new york,allegany,Hillary Clinton,18692,0.3948958465373727
new york,bronx,Hillary Clinton,399522,0.2774448699830903
new york,broome,Hillary Clinton,86072,0.43930423420848475
new york,cattaraugus,Hillary Clinton,31161,0.39987937273823887
new york,cayuga,Hillary Clinton,33172,0.4236634396791744
new york,chautauqua,Hillary Clinton,54234,0.4154938749243463
new york,chemung,Hillary Clinton,36119,0.4165734386713569
new york,chenango,Hillary Clinton,20160,0.4133519232346428
new york,clinton,Hillary Clinton,32105,0.39774275874030574
new york,columbia,Hillary Clinton,30902,0.5030113617866329
new york,cortland,Hillary Clinton,20244,0.41921722924000826
new york,delaware,Hillary Clinton,19792,0.43128282233989235
new york,dutchess,Hillary Clinton,130934,0.4452946717952381
new york,erie,Hillary Clinton,423625,0.4601398586207046
new york,essex,Hillary Clinton,17218,0.45352298169366523
new york,franklin,Hillary Clinton,16952,0.3354174910961615
new york,fulton,Hillary Clinton,21214,0.39430493856991505
new york,genesee,Hillary Clinton,26432,0.45212274639937056
new york,greene,Hillary Clinton,22050,0.4630796370967742
new york,hamilton,Hillary Clinton,3225,0.6863162374973398
new york,herkimer,Hillary Clinton,26255,0.4190608440273255
new york,jefferson,Hillary Clinton,38236,0.32856983269027507
new york,lewis,Hillary Clinton,11325,0.42214932717038806
new york,livingston,Hillary Clinton,30031,0.46672572423225167
new york,madison,Hillary Clinton,30064,0.41967725724496063
new york,monroe,Hillary Clinton,347790,0.46647093459159816
new york,montgomery,Hillary Clinton,19054,0.38443224921313857
new york,nassau,Hillary Clinton,636967,0.47014186176965544
new york,niagara,Hillary Clinton,92402,0.4351237061942569
new york,oneida,Hillary Clinton,91009,0.3935286079977861
new york,onondaga,Hillary Clinton,208440,0.44703041325220844
new york,ontario,Hillary Clinton,52258,0.47824216855341306
new york,orange,Hillary Clinton,152021,0.4045231145041418
new york,orleans,Hillary Clinton,16380,0.3948795834237362
new york,oswego,Hillary Clinton,48180,0.40238860817638955
new york,otsego,Hillary Clinton,25668,0.4242364141213804
new york,putnam,Hillary Clinton,48563,0.4896204063114382
new york,queens,Hillary Clinton,686393,0.29767615938326975
new york,rensselaer,Hillary Clinton,71562,0.4488446774881457
new york,rockland,Hillary Clinton,135087,0.418330912705663
new york,saratoga,Hillary Clinton,114094,0.5046665310202674
new york,schenectady,Hillary Clinton,67280,0.4348135174784952
new york,schoharie,Hillary Clinton,14050,0.4473809902881707
new york,schuyler,Hillary Clinton,8772,0.48660342819104674
new york,seneca,Hillary Clinton,13980,0.40171259446567625
new york,steuben,Hillary Clinton,42002,0.430564525222704
new york,suffolk,Hillary Clinton,681254,0.4566146570265964
new york,sullivan,Hillary Clinton,29955,0.40029666452854396
new york,tioga,Hillary Clinton,22299,0.4518083274237666
new york,tompkins,Hillary Clinton,42678,0.41432537910412987
new york,ulster,Hillary Clinton,81355,0.4528326041701455
new york,warren,Hillary Clinton,31408,0.48755045017075443
new york,washington,Hillary Clinton,24528,0.3940494168299971
new york,wayne,Hillary Clinton,39687,0.4347306963446561
new york,westchester,Hillary Clinton,420655,0.43421420704334246
new york,wyoming,Hillary Clinton,17298,0.42262399218177377
new york,yates,Hillary Clinton,10066,0.40058898439987267
north carolina,alamance,Hillary Clinton,71157,0.45312251252889446
north carolina,alexander,Hillary Clinton,18271,0.4943452380952381
north carolina,alleghany,Hillary Clinton,5315,0.48959100957995577
north carolina,anson,Hillary Clinton,10545,0.4118818842277947
north carolina,ashe,Hillary Clinton,13424,0.5041309899354064
north carolina,avery,Hillary Clinton,8249,0.4717488276335354
north carolina,beaufort,Hillary Clinton,23938,0.5051383232395704
north carolina,bertie,Hillary Clinton,9347,0.4635948814601726
north carolina,bladen,Hillary Clinton,15897,0.46642020948860136
north carolina,brunswick,Hillary Clinton,68351,0.5592868072432106
north carolina,buncombe,Hillary Clinton,138947,0.5514776506822674
north carolina,burke,Hillary Clinton,38920,0.43563425526913735
north carolina,cabarrus,Hillary Clinton,93289,0.47500458257805656
north carolina,caldwell,Hillary Clinton,36320,0.4455457690326063
north carolina,camden,Hillary Clinton,5006,0.4868702587045322
north carolina,carteret,Hillary Clinton,37781,0.5498457329141926
north carolina,caswell,Hillary Clinton,11070,0.48524963836409063
north carolina,catawba,Hillary Clinton,72351,0.46519896866781973
north carolina,chatham,Hillary Clinton,39849,0.5837569400700233
north carolina,cherokee,Hillary Clinton,14181,0.5232455169360195
north carolina,chowan,Hillary Clinton,7228,0.5072992700729927
north carolina,clay,Hillary Clinton,6010,0.5657535536100913
north carolina,cleveland,Hillary Clinton,44673,0.461259679917398
north carolina,columbus,Hillary Clinton,23732,0.4187384208204676
north carolina,craven,Hillary Clinton,47001,0.4569725725063926
north carolina,cumberland,Hillary Clinton,127506,0.3849783969348104
north carolina,currituck,Hillary Clinton,12669,0.5046204094638732
north carolina,dare,Hillary Clinton,19609,0.5528645539641367
north carolina,davidson,Hillary Clinton,74856,0.45787406872759745
north carolina,davie,Hillary Clinton,21756,0.5223780253553592
north carolina,duplin,Hillary Clinton,20856,0.3541939099570334
north carolina,durham,Hillary Clinton,156134,0.519074579528114
north carolina,edgecombe,Hillary Clinton,24886,0.46305565375955937
north carolina,forsyth,Hillary Clinton,178312,0.48538102432185976
north carolina,franklin,Hillary Clinton,30368,0.4769743042030533
north carolina,gaston,Hillary Clinton,96431,0.452899929081012
north carolina,gates,Hillary Clinton,5392,0.4676090538548261
north carolina,graham,Hillary Clinton,4168,0.48532836516068933
north carolina,granville,Hillary Clinton,27353,0.4702898799903717
north carolina,greene,Hillary Clinton,8095,0.3863961813842482
north carolina,guilford,Hillary Clinton,257405,0.4978309767083839
north carolina,halifax,Hillary Clinton,25167,0.4822927446245832
north carolina,harnett,Hillary Clinton,46065,0.35978724401330897
north carolina,haywood,Hillary Clinton,30727,0.5151560875834088
north carolina,henderson,Hillary Clinton,58176,0.520139118617397
north carolina,hertford,Hillary Clinton,10186,0.4179214704796291
north carolina,hoke,Hillary Clinton,18230,0.34566449875803484
north carolina,hyde,Hillary Clinton,2304,0.4246221894581644
north carolina,iredell,Hillary Clinton,82567,0.4872560533009153
north carolina,jackson,Hillary Clinton,18713,0.4530444256143324
north carolina,johnston,Hillary Clinton,85909,0.46411206673005445
north carolina,jones,Hillary Clinton,5135,0.5252122327912447
north carolina,lee,Hillary Clinton,25084,0.4224958312981085
north carolina,lenoir,Hillary Clinton,26807,0.4623411117435022
north carolina,lincoln,Hillary Clinton,40023,0.49652015333655886
north carolina,mcdowell,Hillary Clinton,19875,0.44199079324838214
north carolina,macon,Hillary Clinton,17734,0.5202112056321502
north carolina,madison,Hillary Clinton,11269,0.5329140262933888
north carolina,martin,Hillary Clinton,11964,0.5143151921588858
north carolina,mecklenburg,Hillary Clinton,472857,0.4576457699000617
north carolina,mitchell,Hillary Clinton,8096,0.5371906310132042
north carolina,montgomery,Hillary Clinton,11540,0.4205845907136089
north carolina,moore,Hillary Clinton,48692,0.5179283716081818
north carolina,nash,Hillary Clinton,47665,0.5082315057684516
north carolina,new hanover,Hillary Clinton,111905,0.5099989973658066
north carolina,northampton,Hillary Clinton,9848,0.4796181756197341
north carolina,onslow,Hillary Clinton,57135,0.29586151185310233
north carolina,orange,Hillary Clinton,82340,0.5827400246287987
north carolina,pamlico,Hillary Clinton,6870,0.5392041441017189
north carolina,pasquotank,Hillary Clinton,17391,0.4415752589884217
north carolina,pender,Hillary Clinton,27885,0.48558144394525127
north carolina,perquimans,Hillary Clinton,6708,0.49825447522840377
north carolina,person,Hillary Clinton,19615,0.5005103342689462
north carolina,pitt,Hillary Clinton,80527,0.4573552714529934
north carolina,polk,Hillary Clinton,10934,0.5356128147349858
north carolina,randolph,Hillary Clinton,64575,0.4529195160441873
north carolina,richmond,Hillary Clinton,19328,0.42545510576944245
north carolina,robeson,Hillary Clinton,40858,0.3038673211363974
north carolina,rockingham,Hillary Clinton,42278,0.461263187754345
north carolina,rowan,Hillary Clinton,64369,0.4647681899246915
north carolina,rutherford,Hillary Clinton,30307,0.4566026365348399
north carolina,sampson,Hillary Clinton,25928,0.40793593354206326
north carolina,scotland,Hillary Clinton,13928,0.3943263214518275
north carolina,stanly,Hillary Clinton,29917,0.4935007093134506
north carolina,stokes,Hillary Clinton,22550,0.4885287809527936
north carolina,surry,Hillary Clinton,32196,0.44717908830800857
north carolina,swain,Hillary Clinton,6124,0.4274745218483875
north carolina,transylvania,Hillary Clinton,17869,0.5389208915161203
north carolina,tyrrell,Hillary Clinton,1739,0.4201497946363856
north carolina,union,Hillary Clinton,105710,0.476280586981694
north carolina,vance,Hillary Clinton,19977,0.44933534267527386
north carolina,wake,Hillary Clinton,527624,0.5161050513587246
north carolina,warren,Hillary Clinton,9842,0.48705893997129707
north carolina,washington,Hillary Clinton,6165,0.5033885849595819
north carolina,watauga,Hillary Clinton,29985,0.5647637164974667
north carolina,wayne,Hillary Clinton,50689,0.4076579112447926
north carolina,wilkes,Hillary Clinton,31296,0.45822718088377407
north carolina,wilson,Hillary Clinton,38135,0.46941161989167896
north carolina,yadkin,Hillary Clinton,17624,0.46848666897046704
north carolina,yancey,Hillary Clinton,9960,0.5675213675213675
north dakota,adams,Hillary Clinton,1218,0.5081351689612015
north dakota,barnes,Hillary Clinton,5344,0.48546511627906974
north dakota,benson,Hillary Clinton,2011,0.29486803519061583
north dakota,billings,Hillary Clinton,605,0.6381856540084389
north dakota,bottineau,Hillary Clinton,3494,N/A
north dakota,bowman,Hillary Clinton,1787,0.545315837656393
north dakota,burke,Hillary Clinton,1052,0.44880546075085326
north dakota,burleigh,Hillary Clinton,47979,0.514735385308601
north dakota,cass,Hillary Clinton,80821,0.4734070594299504
north dakota,cavalier,Hillary Clinton,2006,0.5241703684348054
north dakota,dickey,Hillary Clinton,2407,0.47625643055005934
north dakota,divide,Hillary Clinton,1219,0.4957299715331436
north dakota,dunn,Hillary Clinton,2243,0.48995194408038445
north dakota,eddy,Hillary Clinton,1231,0.5340563991323211
north dakota,emmons,Hillary Clinton,1981,0.5831616131881071
north dakota,foster,Hillary Clinton,1719,0.5169924812030076
north dakota,golden valley,Hillary Clinton,957,0.5093134646088345
north dakota,grand forks,Hillary Clinton,30365,0.43161530589037983
north dakota,grant,Hillary Clinton,1381,0.5763772954924875
north dakota,griggs,Hillary Clinton,1265,0.5528846153846154
north dakota,hettinger,Hillary Clinton,1296,0.48776815957847197
north dakota,kidder,Hillary Clinton,1376,0.5618619844834626
north dakota,lamoure,Hillary Clinton,2151,0.5200676982591876
north dakota,logan,Hillary Clinton,1067,0.5537104307213285
north dakota,mchenry,Hillary Clinton,2820,0.4719665271966527
north dakota,mcintosh,Hillary Clinton,1446,0.5322046374677953
north dakota,mckenzie,Hillary Clinton,4672,0.3651711739878068
north dakota,mclean,Hillary Clinton,5315,0.5499793046357616
north dakota,mercer,Hillary Clinton,4682,0.5328932392442522
north dakota,morton,Hillary Clinton,15832,0.5233892029488578
north dakota,mountrail,Hillary Clinton,4106,0.39821549801183204
north dakota,nelson,Hillary Clinton,1717,0.5892244337680165
north dakota,oliver,Hillary Clinton,1017,0.5453083109919571
north dakota,pembina,Hillary Clinton,3153,0.44844261129284596
north dakota,pierce,Hillary Clinton,2071,0.4846711912005617
north dakota,ramsey,Hillary Clinton,5305,0.45481824417009603
north dakota,ransom,Hillary Clinton,2359,0.43276463034305634
north dakota,renville,Hillary Clinton,1293,0.5068600548804391
north dakota,richland,Hillary Clinton,7592,0.46616726022350485
north dakota,rolette,Hillary Clinton,3755,0.2554769356375017
north dakota,sargent,Hillary Clinton,1997,0.516554578375582
north dakota,sheridan,Hillary Clinton,787,0.6003051106025934
north dakota,sioux,Hillary Clinton,1232,0.2814713273931917
north dakota,slope,Hillary Clinton,430,0.5505761843790012
north dakota,stark,Hillary Clinton,12322,0.3867424123536612
north dakota,steele,Hillary Clinton,999,0.5216710182767624
north dakota,stutsman,Hillary Clinton,10155,0.4824915664940371
north dakota,towner,Hillary Clinton,1157,0.5139937805419813
north dakota,traill,Hillary Clinton,3933,0.4924251909352698
north dakota,walsh,Hillary Clinton,4636,0.42720235901216363
north dakota,ward,Hillary Clinton,27412,0.38770632080675504
north dakota,wells,Hillary Clinton,2383,0.581929181929182
north dakota,williams,Hillary Clinton,12807,0.36279425512025154
ohio,adams,Hillary Clinton,11359,0.4067535629878966
ohio,allen,Hillary Clinton,45894,0.4408857293818147
ohio,ashland,Hillary Clinton,24590,0.4612643031326205
ohio,ashtabula,Hillary Clinton,40867,0.41529815861143854
ohio,athens,Hillary Clinton,29443,0.44687794068542636
ohio,auglaize,Hillary Clinton,23627,0.5166178335592776
ohio,belmont,Hillary Clinton,31122,0.45122004262537513
ohio,brown,Hillary Clinton,19607,0.44870357232761976
ohio,butler,Hillary Clinton,173839,0.4623402252139639
ohio,carroll,Hillary Clinton,13074,0.47167905332275056
ohio,champaign,Hillary Clinton,18104,0.4646459461540436
ohio,clark,Hillary Clinton,61429,0.4525289879628129
ohio,clermont,Hillary Clinton,99121,0.4907101660932201
ohio,clinton,Hillary Clinton,18675,0.4463538803508688
ohio,columbiana,Hillary Clinton,46201,0.4412112993487022
ohio,coshocton,Hillary Clinton,15552,0.42518522568827405
ohio,crawford,Hillary Clinton,19237,0.454517531424251
ohio,cuyahoga,Hillary Clinton,603822,0.47970389413532116
ohio,darke,Hillary Clinton,25484,0.49025605509705467
ohio,defiance,Hillary Clinton,18192,0.47466471846788083
ohio,delaware,Hillary Clinton,103860,0.5370467084817805
ohio,erie,Hillary Clinton,37578,0.4986464968152866
ohio,fairfield,Hillary Clinton,72913,0.4820566728813783
ohio,fayette,Hillary Clinton,11162,0.390129670406487
ohio,franklin,Hillary Clinton,581140,0.46218106452592916
ohio,fulton,Hillary Clinton,21225,0.5017611876787783
ohio,gallia,Hillary Clinton,12931,0.42748520612251645
ohio,geauga,Hillary Clinton,49941,0.5318870215349224
ohio,greene,Hillary Clinton,81858,0.4983076848154281
ohio,guernsey,Hillary Clinton,16557,0.42031376929325753
ohio,hamilton,Hillary Clinton,409109,0.5053679494321993
ohio,hancock,Hillary Clinton,36023,0.47600359417532173
ohio,hardin,Hillary Clinton,12294,0.3888537449392713
ohio,harrison,Hillary Clinton,7079,0.45982461838259175
ohio,henry,Hillary Clinton,13932,0.5069684509297333
ohio,highland,Hillary Clinton,18501,0.43065642458100556
ohio,hocking,Hillary Clinton,12838,0.45045614035087717
ohio,holmes,Hillary Clinton,11054,0.25190283031767013
ohio,huron,Hillary Clinton,24834,0.4259179858336049
ohio,jackson,Hillary Clinton,13693,0.420559599496299
ohio,jefferson,Hillary Clinton,32201,0.47708719164382546
ohio,knox,Hillary Clinton,28687,0.470270979164276
ohio,lake,Hillary Clinton,116246,0.5057780330322491
ohio,lawrence,Hillary Clinton,26607,0.43673161203486366
ohio,licking,Hillary Clinton,82761,0.4850859557707299
ohio,logan,Hillary Clinton,21571,0.476707182320442
ohio,lorain,Hillary Clinton,140562,0.4602297841966885
ohio,lucas,Hillary Clinton,197556,0.455583408089329
ohio,madison,Hillary Clinton,17290,0.39171707560207525
ohio,mahoning,Hillary Clinton,115072,0.4963294600726344
ohio,marion,Hillary Clinton,26322,0.4022863780165365
ohio,medina,Hillary Clinton,91373,0.5187933638417951
ohio,meigs,Hillary Clinton,9985,0.43075927523727353
ohio,mercer,Hillary Clinton,21726,0.533506863443263
ohio,miami,Hillary Clinton,52734,0.5066922892145088
ohio,monroe,Hillary Clinton,6795,0.47674173858135127
ohio,montgomery,Hillary Clinton,258301,0.48573180111212033
ohio,morgan,Hillary Clinton,6443,0.4372582287071598
ohio,morrow,Hillary Clinton,16548,0.4735712445983459
ohio,muskingum,Hillary Clinton,36991,0.42915980230642503
ohio,noble,Hillary Clinton,6013,0.4156355844335384
ohio,ottawa,Hillary Clinton,22218,0.5451734799038132
ohio,paulding,Hillary Clinton,9047,0.47718761538055804
