state,county,candidate,total votes
new hampshire,ashland,biden,1218
new hampshire,alstead,biden,1189
new hampshire,deering,trump,1158
new hampshire,francestown,biden,1152
new hampshire,sandwich,biden,1143
new hampshire,lyndeborough,biden,1138
new hampshire,westmoreland,biden,1133
new hampshire,troy,trump,1117
new hampshire,dublin,biden,1109
new hampshire,freedom,tied,1090
new hampshire,alexandria,trump,1080
new hampshire,colebrook,trump,1074
new hampshire,bradford,biden,1073
new hampshire,northumberland,trump,1056
new hampshire,greenville,trump,1054
new hampshire,middleton,trump,1042
new hampshire,greenfield,biden,1010
new hampshire,temple,biden,961
new hampshire,rumney,trump,956
new hampshire,wilmot,biden,956
new hampshire,mason,trump,949
new hampshire,effingham,trump,926
new hampshire,salisbury,trump,925
new hampshire,lincoln,biden,923
new hampshire,unity,trump,892
new hampshire,springfield,biden,889
new hampshire,woodstock,biden,858
new hampshire,bridgewater,trump,857
new hampshire,bennington,trump,837
new hampshire,orford,biden,823
new hampshire,lisbon,trump,797
new hampshire,washington,trump,797
new hampshire,milan,trump,794
new hampshire,center harbor,trump,792
new hampshire,jackson,biden,786
new hampshire,grafton,trump,784
new hampshire,harrisville,biden,760
new hampshire,lempster,trump,726
new hampshire,danbury,trump,725
new hampshire,richmond,trump,719
new hampshire,jefferson,trump,662
new hampshire,south hampton,trump,652
new hampshire,newington,trump,639
new hampshire,hill,trump,635
new hampshire,bath,trump,623
new hampshire,wentworth,trump,620
new hampshire,acworth,biden,569
new hampshire,surry,biden,563
new hampshire,brookfield,trump,545
new hampshire,pittsburg,trump,545
new hampshire,monroe,trump,544
new hampshire,carroll,trump,538
new hampshire,hebron,trump,523
new hampshire,gilsum,trump,516
new hampshire,croydon,trump,513
new hampshire,marlow,biden,496
new hampshire,sugar hill,biden,485
new hampshire,goshen,trump,481
new hampshire,warren,trump,478
new hampshire,nelson,biden,451
new hampshire,albany,biden,449
new hampshire,piermont,biden,440
new hampshire,stewartstown,trump,413
new hampshire,langdon,biden,412
new hampshire,sullivan,biden,412
new hampshire,lyman,trump,385
new hampshire,groton,trump,380
new hampshire,waterville,biden,374
new hampshire,eaton,biden,309
new hampshire,stratford,biden,300
new hampshire,stark,trump,295
new hampshire,landaff,trump,285
new hampshire,randolph,biden,277
new hampshire,sharon,biden,273
new hampshire,shelburne,biden,254
new hampshire,chatham,trump,244
new hampshire,benton,trump,235
new hampshire,easton,biden,234
new hampshire,dorchester,trump,233
new hampshire,errol,trump,223
new hampshire,orange,trump,196
new hampshire,dummer,trump,184
new hampshire,clarksville,trump,183
new hampshire,roxbury,biden,144
new hampshire,windsor,trump,129
new hampshire,ellsworth,biden,78
new hampshire,harts location,biden,43
new hampshire,dixville,biden,5
new jersey,bergen,biden,497460
new jersey,monmouth,trump,378390
new jersey,middlesex,biden,375692
new jersey,essex,biden,345311
new jersey,ocean,trump,342746
new jersey,morris,biden,300917
new jersey,camden,biden,265599
new jersey,burlington,biden,262650
new jersey,union,biden,254041
new jersey,hudson,biden,250458
new jersey,passaic,biden,224330
new jersey,somerset,biden,186891
new jersey,mercer,biden,177223
new jersey,gloucester,biden,173453
new jersey,atlantic,biden,140441
new jersey,sussex,trump,88352
new jersey,hunterdon,trump,84673
new jersey,cumberland,biden,62575
new jersey,warren,trump,61057
new jersey,cape may,trump,57933
new jersey,salem,trump,34042
new mexico,bernalillo,biden,317590
new mexico,dona ana,biden,82641
new mexico,santa fe,biden,82227
new mexico,sandoval,biden,76562
new mexico,san juan,trump,52294
new mexico,valencia,trump,32277
new mexico,mckinley,biden,26486
new mexico,otero,trump,23571
new mexico,eddy,trump,23222
new mexico,chaves,trump,22443
new mexico,lea,trump,20918
new mexico,taos,biden,17181
new mexico,rio arriba,biden,16628
new mexico,curry,trump,15101
new mexico,grant,biden,14435
new mexico,los alamos,biden,12293
new mexico,san miguel,biden,11531
new mexico,lincoln,trump,10306
new mexico,cibola,biden,8903
new mexico,luna,trump,8103
new mexico,torrance,trump,7281
new mexico,socorro,biden,7160
new mexico,roosevelt,trump,6608
new mexico,colfax,trump,6016
new mexico,sierra,trump,5945
new mexico,quay,trump,3873
new mexico,mora,biden,2686
new mexico,catron,trump,2326
new mexico,guadalupe,biden,2189
new mexico,hidalgo,trump,1974
new mexico,union,trump,1789
new mexico,debaca,trump,901
new mexico,harding,trump,505
new york,brooklyn,biden,913690
new york,queens,biden,788262
new york,suffolk,trump,771541
new york,nassau,biden,730983
new york,manhattan,biden,695263
new york,erie,biden,473021
new york,westchester,biden,462265
new york,bronx,biden,425883
new york,monroe,biden,379864
new york,onondaga,biden,234735
new york,staten island,trump,216278
new york,orange,trump,172196
new york,albany,biden,153586
new york,dutchess,biden,150745
new york,rockland,biden,150369
new york,saratoga,biden,132655
new york,niagara,trump,104123
new york,oneida,trump,100746
new york,ulster,biden,97420
new york,broome,biden,92794
new york,rensselaer,biden,79286
new york,schenectady,biden,74862
new york,ontario,trump,59674
new york,chautauqua,trump,59195
new york,putnam,trump,54989
new york,oswego,trump,54491
new york,steuben,trump,46179
new york,tompkins,biden,45735
new york,saint lawrence,trump,44800
new york,wayne,trump,44727
new york,jefferson,trump,43855
new york,chemung,trump,39410
new york,cayuga,trump,36421
new york,warren,trump,36149
new york,columbia,biden,35522
new york,clinton,biden,35437
new york,cattaraugus,trump,34760
new york,sullivan,trump,34647
new york,madison,trump,34038
new york,livingston,trump,31401
new york,herkimer,trump,29319
new york,genesee,trump,29217
new york,washington,trump,28101
new york,otsego,trump,28010
new york,greene,trump,25137
new york,tioga,trump,25036
new york,fulton,trump,23718
new york,delaware,trump,22971
new york,chenango,trump,22282
new york,cortland,trump,21678
new york,montgomery,trump,21134
new york,allegany,trump,20716
new york,wyoming,trump,19399
new york,essex,biden,19271
new york,franklin,trump,19268
new york,orleans,trump,18154
new york,schoharie,trump,15685
new york,seneca,trump,15608
new york,lewis,trump,12944
new york,yates,trump,10701
new york,schuyler,trump,9740
new york,hamilton,trump,3460
north carolina,hoke,biden,21639
north carolina,wake,biden,631830
north carolina,mecklenburg,biden,567053
north carolina,guilford,biden,284486
north carolina,forsyth,biden,201270
north carolina,durham,biden,179914
north carolina,buncombe,biden,161569
north carolina,cumberland,biden,147150
north carolina,new hanover,biden,131830
north carolina,union,trump,131011
north carolina,cabarrus,trump,117227
north carolina,gaston,trump,115498
north carolina,johnston,trump,111357
north carolina,iredell,trump,102371
north carolina,brunswick,trump,90175
north carolina,davidson,trump,88514
north carolina,pitt,biden,87573
north carolina,alamance,trump,86091
north carolina,orange,biden,84997
north carolina,catawba,trump,83425
north carolina,rowan,trump,73408
north carolina,randolph,trump,73316
north carolina,onslow,trump,72235
north carolina,henderson,trump,68371
north carolina,moore,trump,58339
north carolina,harnett,trump,58293
north carolina,wayne,trump,55537
north carolina,craven,trump,53065
north carolina,nash,biden,52271
north carolina,cleveland,trump,51308
north carolina,lincoln,trump,50217
north carolina,chatham,biden,48599
north carolina,rockingham,trump,47809
north carolina,robeson,trump,47188
north carolina,burke,trump,44602
north carolina,caldwell,trump,42829
north carolina,carteret,trump,42695
north carolina,wilson,biden,40735
north carolina,franklin,trump,37351
north carolina,surry,trump,36638
north carolina,haywood,trump,36542
north carolina,wilkes,trump,35466
north carolina,rutherford,trump,34429
north carolina,pender,trump,34169
north carolina,stanly,trump,33939
north carolina,watauga,biden,32220
north carolina,granville,trump,31598
north carolina,lee,trump,29008
north carolina,sampson,trump,28618
north carolina,lenoir,trump,28409
north carolina,columbus,trump,26446
north carolina,beaufort,trump,26315
north carolina,halifax,biden,25759
north carolina,stokes,trump,25701
north carolina,edgecombe,biden,25477
north carolina,davie,trump,25311
north carolina,dare,trump,24232
north carolina,mcdowell,trump,23003
north carolina,duplin,trump,22715
north carolina,person,trump,21894
north carolina,jackson,trump,21428
north carolina,vance,biden,20999
north carolina,richmond,trump,20763
north carolina,macon,trump,20743
north carolina,transylvania,trump,20404
north carolina,alexander,trump,20236
north carolina,yadkin,trump,19923
north carolina,pasquotank,biden,19897
north carolina,bladen,trump,17125
north carolina,cherokee,trump,16423
north carolina,currituck,trump,16147
north carolina,ashe,trump,15814
north carolina,scotland,trump,14775
north carolina,madison,trump,13076
north carolina,montgomery,trump,12849
north carolina,martin,trump,12540
north carolina,polk,trump,12358
north carolina,caswell,trump,12051
north carolina,yancey,trump,11352
north carolina,anson,biden,11194
north carolina,hertford,biden,10634
north carolina,warren,biden,10293
north carolina,northampton,biden,10109
north carolina,bertie,biden,9815
north carolina,avery,trump,9458
north carolina,mitchell,trump,9041
north carolina,greene,trump,8753
north carolina,chowan,trump,7784
north carolina,pamlico,trump,7631
north carolina,perquimans,trump,7484
north carolina,swain,trump,7068
north carolina,clay,trump,6893
north carolina,washington,biden,6205
north carolina,alleghany,trump,6076
north carolina,gates,trump,5971
north carolina,camden,trump,5953
north carolina,jones,trump,5525
north carolina,graham,trump,4665
north carolina,hyde,trump,2492
north carolina,tyrrell,trump,1817
north dakota,cass,trump,86053
north dakota,burleigh,trump,50753
north dakota,grand forks,trump,30970
north dakota,ward,trump,28246
north dakota,morton,trump,16619
north dakota,stark,trump,15050
north dakota,williams,trump,14334
north dakota,stutsman,trump,9959
north dakota,richland,trump,7812
north dakota,barnes,trump,5565
north dakota,mclean,trump,5536
north dakota,mckenzie,trump,5419
north dakota,ramsey,trump,5372
north dakota,walsh,trump,4783
north dakota,mercer,trump,4675
north dakota,mountrail,trump,4165
north dakota,traill,trump,4136
north dakota,rolette,biden,3804
north dakota,bottineau,trump,3471
north dakota,pembina,trump,3331
north dakota,mchenry,trump,3003
north dakota,ransom,trump,2454
north dakota,dickey,trump,2424
north dakota,wells,trump,2374
north dakota,dunn,trump,2338
north dakota,lamoure,trump,2219
north dakota,pierce,trump,2128
north dakota,sargent,trump,2070
north dakota,cavalier,trump,2020
north dakota,emmons,trump,2009
north dakota,benson,trump,1961
north dakota,foster,trump,1778
north dakota,nelson,trump,1777
north dakota,bowman,trump,1657
north dakota,kidder,trump,1460
north dakota,mcintosh,trump,1455
north dakota,grant,trump,1381
north dakota,renville,trump,1319
north dakota,hettinger,trump,1312
north dakota,adams,trump,1269
north dakota,eddy,trump,1261
north dakota,griggs,trump,1250
north dakota,divide,trump,1202
north dakota,sioux,biden,1186
north dakota,towner,trump,1174
north dakota,burke,trump,1155
north dakota,steele,trump,1088
north dakota,logan,trump,1076
north dakota,oliver,trump,1066
north dakota,golden valley,trump,1026
north dakota,sheridan,trump,812
north dakota,billings,trump,635
north dakota,slope,trump,427
ohio,franklin,biden,630577
ohio,cuyahoga,biden,625670
ohio,hamilton,biden,430929
ohio,summit,biden,280473
ohio,montgomery,biden,268505
ohio,lucas,biden,200623
ohio,stark,trump,189879
ohio,butler,trump,186737
ohio,lorain,trump,157437
ohio,warren,trump,136100
ohio,lake,trump,130509
ohio,delaware,trump,126070
ohio,mahoning,trump,118966
ohio,clermont,trump,110480
ohio,medina,trump,105825
ohio,trumbull,trump,101001
ohio,licking,trump,94210
ohio,greene,trump,88643
ohio,fairfield,trump,83311
ohio,portage,trump,82872
ohio,wood,trump,67597
ohio,clark,trump,64212
ohio,richland,trump,59975
ohio,miami,trump,57972
ohio,geauga,trump,56021
ohio,wayne,trump,54283
ohio,columbiana,trump,49860
ohio,allen,trump,48006
ohio,ashtabula,trump,44147
ohio,tuscarawas,trump,44015
ohio,muskingum,trump,40465
ohio,erie,trump,40335
ohio,hancock,trump,38771
ohio,union,trump,33445
ohio,jefferson,trump,33362
ohio,ross,trump,33299
ohio,belmont,trump,33088
ohio,scioto,trump,32047
ohio,washington,trump,32031
ohio,knox,trump,31398
ohio,sandusky,trump,30074
ohio,pickaway,trump,28271
ohio,lawrence,trump,28127
ohio,marion,trump,27818
ohio,huron,trump,27190
ohio,darke,trump,27134
ohio,ashland,trump,26405
ohio,athens,biden,26059
ohio,seneca,trump,25810
ohio,auglaize,trump,25777
ohio,shelby,trump,25258
ohio,ottawa,trump,24007
ohio,mercer,trump,23761
ohio,logan,trump,23368
ohio,fulton,trump,22770
ohio,preble,trump,21809
ohio,brown,trump,21096
ohio,crawford,trump,20686
ohio,clinton,trump,20527
ohio,champaign,trump,19972
ohio,putnam,trump,19921
ohio,madison,trump,19855
ohio,highland,trump,19676
ohio,defiance,trump,19381
ohio,williams,trump,18651
ohio,morrow,trump,18457
ohio,guernsey,trump,18230
ohio,coshocton,trump,16739
ohio,perry,trump,16675
ohio,van wert,trump,14965
ohio,jackson,trump,14794
ohio,henry,trump,14764
ohio,carroll,trump,14212
ohio,hocking,trump,13824
ohio,gallia,trump,13799
ohio,hardin,trump,13247
ohio,holmes,trump,12947
ohio,fayette,trump,12612
ohio,pike,trump,12412
ohio,adams,trump,12145
ohio,wyandot,trump,11390
ohio,meigs,trump,10951
ohio,paulding,trump,9467
ohio,harrison,trump,7655
ohio,monroe,trump,7148
ohio,morgan,trump,6847
ohio,noble,trump,6343
ohio,vinton,trump,6030
oklahoma,oklahoma,trump,294740
oklahoma,tulsa,trump,266678
oklahoma,cleveland,trump,119778
oklahoma,canadian,trump,61940
oklahoma,rogers,trump,44553
oklahoma,comanche,trump,35631
oklahoma,wagoner,trump,35338
oklahoma,creek,trump,30505
oklahoma,payne,trump,29643
oklahoma,pottawatomie,trump,28185
oklahoma,muskogee,trump,25081
oklahoma,washington,trump,23501
oklahoma,grady,trump,23101
oklahoma,garfield,trump,22430
oklahoma,logan,trump,21574
oklahoma,osage,trump,20538
oklahoma,carter,trump,19479
oklahoma,mcclain,trump,19236
oklahoma,stephens,trump,19057
oklahoma,leflore,trump,18805
oklahoma,pittsburg,trump,17924
oklahoma,cherokee,trump,17714
oklahoma,kay,trump,17249
oklahoma,delaware,trump,17245
oklahoma,mayes,trump,16626
oklahoma,bryan,trump,15976
oklahoma,sequoyah,trump,15386
oklahoma,pontotoc,trump,15320
oklahoma,lincoln,trump,14888
oklahoma,okmulgee,trump,14313
oklahoma,mccurtain,trump,11467
oklahoma,ottawa,trump,11438
oklahoma,garvin,trump,10922
oklahoma,custer,trump,10691
oklahoma,caddo,trump,9859
oklahoma,seminole,trump,8337
oklahoma,mcintosh,trump,8335
oklahoma,jackson,trump,8221
oklahoma,beckham,trump,7948
oklahoma,woodward,trump,7785
oklahoma,adair,trump,7108
oklahoma,pawnee,trump,6786
oklahoma,kingfisher,trump,6465
oklahoma,marshall,trump,6064
oklahoma,craig,trump,6032
oklahoma,murray,trump,5894
oklahoma,choctaw,trump,5832
oklahoma,texas,trump,5521
oklahoma,atoka,trump,5389
oklahoma,haskell,trump,5014
oklahoma,noble,trump,4938
oklahoma,hughes,trump,4857
oklahoma,washita,trump,4777
oklahoma,pushmataha,trump,4739
oklahoma,nowata,trump,4391
oklahoma,johnston,trump,4251
oklahoma,latimer,trump,4249
oklahoma,love,trump,4076
oklahoma,okfuskee,trump,4038
oklahoma,blaine,trump,3901
oklahoma,woods,trump,3678
oklahoma,major,trump,3467
oklahoma,kiowa,trump,3427
oklahoma,tillman,trump,2708
oklahoma,cotton,trump,2572
oklahoma,coal,trump,2524
oklahoma,jefferson,trump,2385
oklahoma,dewey,trump,2359
oklahoma,alfalfa,trump,2262
oklahoma,grant,trump,2226
oklahoma,beaver,trump,2178
oklahoma,greer,trump,1973
oklahoma,ellis,trump,1873
oklahoma,roger mills,trump,1834
oklahoma,harper,trump,1487
oklahoma,cimarron,trump,1054
oklahoma,harmon,trump,933
oregon,multnomah,biden,463659
oregon,washington,biden,320326
oregon,clackamas,biden,257679
oregon,lane,biden,222253
oregon,marion,biden,165534
oregon,jackson,trump,127165
oregon,deschutes,biden,125234
oregon,linn,trump,72640
oregon,douglas,trump,64349
oregon,yamhill,trump,58923
oregon,benton,biden,52799
oregon,josephine,trump,51641
oregon,polk,trump,48291
oregon,coos,trump,37075
oregon,klamath,trump,36726
oregon,umatilla,trump,33038
oregon,columbia,trump,32221
oregon,lincoln,biden,30726
oregon,clatsop,biden,23910
oregon,tillamook,trump,16888
oregon,crook,trump,15448
oregon,union,trump,14944
oregon,curry,trump,14925
oregon,wasco,trump,14130
oregon,hood river,biden,13090
oregon,jefferson,trump,11913
oregon,malheur,trump,11804
oregon,baker,trump,9932
oregon,wallowa,trump,5149
oregon,morrow,trump,5118
oregon,grant,trump,4596
oregon,harney,trump,4481
oregon,lake,trump,4363
oregon,sherman,trump,1208
oregon,gilliam,trump,1178
oregon,wheeler,trump,965
pennsylvania,philadelphia,biden,741377
pennsylvania,allegheny,biden,724800
pennsylvania,montgomery,biden,510157
pennsylvania,bucks,biden,396234
pennsylvania,delaware,biden,329006
pennsylvania,chester,biden,315753
pennsylvania,lancaster,trump,281375
pennsylvania,york,trump,238471
pennsylvania,berks,trump,205540
pennsylvania,westmoreland,trump,205183
pennsylvania,lehigh,biden,184713
pennsylvania,northampton,biden,171399
pennsylvania,luzerne,trump,153321
pennsylvania,dauphin,biden,147368
pennsylvania,cumberland,trump,141595
pennsylvania,erie,biden,137083
pennsylvania,washington,trump,118478
pennsylvania,lackawanna,biden,115410
pennsylvania,butler,trump,113305
pennsylvania,beaver,trump,94122
pennsylvania,monroe,biden,83829
pennsylvania,franklin,trump,80783
pennsylvania,centre,biden,77493
pennsylvania,lebanon,trump,71858
pennsylvania,schuylkill,trump,70603
pennsylvania,cambria,trump,70574
pennsylvania,blair,trump,63595
pennsylvania,fayette,trump,62139
pennsylvania,lycoming,trump,59254
pennsylvania,mercer,trump,57954
pennsylvania,adams,trump,56714
pennsylvania,lawrence,trump,46076
pennsylvania,northumberland,trump,42283
pennsylvania,crawford,trump,42004
pennsylvania,indiana,trump,41198
pennsylvania,somerset,trump,40543
pennsylvania,clearfield,trump,39496
pennsylvania,armstrong,trump,36370
pennsylvania,carbon,trump,33629
pennsylvania,pike,trump,32554
pennsylvania,columbia,trump,31171
pennsylvania,bradford,trump,30159
pennsylvania,wayne,trump,28089
pennsylvania,bedford,trump,27574
pennsylvania,venango,trump,26528
pennsylvania,perry,trump,24652
pennsylvania,jefferson,trump,22824
pennsylvania,huntingdon,trump,22792
pennsylvania,susquehanna,trump,21752
pennsylvania,mifflin,trump,21502
pennsylvania,tioga,trump,21075
pennsylvania,warren,trump,20650
pennsylvania,union,trump,20115
pennsylvania,clarion,trump,19493
pennsylvania,mckean,trump,19466
pennsylvania,snyder,trump,19140
pennsylvania,greene,trump,17669
pennsylvania,clinton,trump,17625
pennsylvania,elk,trump,16906
pennsylvania,wyoming,trump,14858
pennsylvania,juniata,trump,12043
pennsylvania,montour,trump,9817
pennsylvania,potter,trump,9064
pennsylvania,fulton,trump,7977
pennsylvania,sullivan,trump,3595
pennsylvania,forest,trump,2646
pennsylvania,cameron,trump,2434
rhode island,providence,biden,57167
rhode island,warwick,biden,46441
rhode island,cranston,biden,41053
rhode island,pawtucket,biden,25788
rhode island,east providence,biden,23153
rhode island,coventry,trump,20004
rhode island,cumberland,biden,19678
rhode island,north kingstown,biden,17577
rhode island,north providence,biden,16851
rhode island,south kingstown,biden,16688
rhode island,johnston,trump,15263
rhode island,west warwick,biden,14001
rhode island,woonsocket,biden,13838
rhode island,westerly,biden,12854
rhode island,lincoln,biden,12671
rhode island,bristol,biden,11657
rhode island,smithfield,trump,11528
rhode island,portsmouth,biden,10917
rhode island,barrington,biden,10832
rhode island,newport,biden,10712
rhode island,tiverton,biden,9292
rhode island,narragansett,biden,9030
rhode island,east greenwich,biden,8647
rhode island,middletown,biden,8608
rhode island,burrillville,trump,8538
rhode island,north smithfield,trump,7206
rhode island,scituate,trump,6683
rhode island,glocester,trump,6113
rhode island,warren,biden,5926
rhode island,charlestown,biden,5220
rhode island,hopkinton,trump,4846
rhode island,richmond,biden,4808
rhode island,central falls,biden,4272
rhode island,jamestown,biden,4084
rhode island,exeter,trump,4082
rhode island,west greenwich,trump,4000
rhode island,foster,trump,2865
rhode island,little compton,biden,2535
rhode island,new shoreham,biden,955
south carolina,allendale,biden,3593
south carolina,greenville,trump,258155
south carolina,charleston,biden,218857
south carolina,richland,biden,193822
south carolina,horry,trump,179744
south carolina,spartanburg,trump,148655
south carolina,lexington,trump,144568
south carolina,york,trump,144050
south carolina,berkeley,trump,104458
south carolina,beaufort,trump,97835
south carolina,anderson,trump,96093
south carolina,aiken,trump,85185
south carolina,dorchester,trump,77278
south carolina,florence,trump,64510
south carolina,pickens,trump,57546
south carolina,lancaster,trump,49868
south carolina,sumter,biden,48920
south carolina,orangeburg,biden,41205
south carolina,oconee,trump,40668
south carolina,georgetown,trump,36668
south carolina,kershaw,trump,33629
south carolina,darlington,trump,32417
south carolina,greenwood,trump,32006
south carolina,laurens,trump,30488
south carolina,cherokee,trump,25270
south carolina,colleton,trump,19283
south carolina,chesterfield,trump,18876
south carolina,newberry,trump,18631
south carolina,clarendon,trump,16733
south carolina,williamsburg,biden,15985
south carolina,chester,trump,15757
south carolina,marion,biden,14704
south carolina,jasper,biden,14394
south carolina,edgefield,trump,13304
south carolina,union,trump,13257
south carolina,dillon,trump,13101
south carolina,abbeville,trump,12433
south carolina,fairfield,biden,12136
south carolina,marlboro,biden,11446
south carolina,barnwell,trump,10321
south carolina,hampton,biden,9305
south carolina,saluda,trump,9274
south carolina,lee,biden,8431
south carolina,calhoun,trump,8291
south carolina,bamberg,biden,6482
south carolina,mccormick,trump,5697
south dakota,hand,trump,1836
south dakota,faulk,trump,1182
south dakota,miner,trump,1138
south dakota,minnehaha,trump,92326
south dakota,pennington,trump,57518
south dakota,lincoln,trump,32396
south dakota,brown,trump,17547
south dakota,brookings,trump,14567
south dakota,lawrence,trump,13828
south dakota,meade,trump,13670
south dakota,codington,trump,13161
south dakota,yankton,trump,10900
south dakota,union,trump,8855
south dakota,hughes,trump,8723
south dakota,davison,trump,8454
south dakota,beadle,trump,7081
south dakota,lake,trump,5873
south dakota,clay,biden,5698
south dakota,custer,trump,5494
south dakota,butte,trump,4802
south dakota,turner,trump,4548
south dakota,roberts,trump,4307
south dakota,fall river,trump,4042
south dakota,charles mix,trump,3783
south dakota,hutchinson,trump,3767
south dakota,grant,trump,3745
south dakota,moody,trump,3206
south dakota,oglala lakota,biden,3200
south dakota,spink,trump,3163
south dakota,hamlin,trump,3083
south dakota,bon homme,trump,3001
south dakota,day,trump,2964
south dakota,mccook,trump,2900
south dakota,kingsbury,trump,2779
south dakota,tripp,trump,2696
south dakota,walworth,trump,2580
south dakota,todd,biden,2539
south dakota,brule,trump,2490
south dakota,hanson,trump,2388
south dakota,deuel,trump,2350
south dakota,gregory,trump,2258
south dakota,marshall,trump,2178
south dakota,edmunds,trump,1985
south dakota,dewey,biden,1966
south dakota,clark,trump,1850
south dakota,douglas,trump,1707
south dakota,perkins,trump,1669
south dakota,stanley,trump,1652
south dakota,lyman,trump,1597
south dakota,aurora,trump,1405
south dakota,potter,trump,1380
south dakota,mcpherson,trump,1324
south dakota,corson,trump,1283
south dakota,sanborn,trump,1185
south dakota,bennett,trump,1183
south dakota,haakon,trump,1137
south dakota,jackson,trump,1115
south dakota,jerauld,trump,1006
south dakota,sully,trump,930
south dakota,ziebach,biden,906
south dakota,campbell,trump,873
south dakota,harding,trump,813
south dakota,mellette,trump,769
south dakota,hyde,trump,710
south dakota,jones,trump,599
south dakota,buffalo,biden,549
tennessee,shelby,biden,382055
tennessee,davidson,biden,309658
tennessee,knox,trump,220556
tennessee,hamilton,trump,171113
tennessee,rutherford,trump,143878
tennessee,williamson,trump,139016
tennessee,sumner,trump,92630
tennessee,montgomery,trump,76758
tennessee,sullivan,trump,74357
tennessee,wilson,trump,74330
tennessee,blount,trump,66609
tennessee,washington,trump,60203
tennessee,maury,trump,46657
tennessee,bradley,trump,45865
tennessee,sevier,trump,43535
tennessee,madison,trump,42950
tennessee,anderson,trump,35570
tennessee,robertson,trump,33717
tennessee,putnam,trump,33593
tennessee,cumberland,trump,32279
tennessee,loudon,trump,29347
tennessee,greene,trump,28087
tennessee,tipton,trump,27308
tennessee,roane,trump,25917
tennessee,hawkins,trump,24824
tennessee,hamblen,trump,24631
tennessee,carter,trump,24492
tennessee,dickson,trump,24323
tennessee,coffee,trump,24282
tennessee,jefferson,trump,23616
tennessee,fayette,trump,22984
tennessee,mcminn,trump,22844
tennessee,gibson,trump,22335
tennessee,monroe,trump,20797
tennessee,cheatham,trump,20260
tennessee,franklin,trump,19132
tennessee,bedford,trump,19088
tennessee,lawrence,trump,18718
tennessee,warren,trump,16692
tennessee,lincoln,trump,15608
tennessee,dyer,trump,15079
tennessee,henry,trump,15047
tennessee,campbell,trump,14933
tennessee,marshall,trump,14878
tennessee,cocke,trump,14859
tennessee,weakley,trump,13735
tennessee,rhea,trump,13637
tennessee,obion,trump,13521
tennessee,marion,trump,13256
tennessee,giles,trump,13203
tennessee,claiborne,trump,12945
tennessee,henderson,trump,12020
tennessee,carroll,trump,11905
tennessee,white,trump,11895
tennessee,hardin,trump,11538
tennessee,mcnairy,trump,11275
tennessee,grainger,trump,10134
tennessee,hardeman,trump,10063
tennessee,overton,trump,10037
tennessee,hickman,trump,9832
tennessee,macon,trump,9487
tennessee,scott,trump,9052
tennessee,smith,trump,9051
tennessee,lauderdale,trump,8965
tennessee,fentress,trump,8729
tennessee,dekalb,trump,8513
tennessee,polk,trump,8360
tennessee,unicoi,trump,8307
tennessee,humphreys,trump,8236
tennessee,morgan,trump,8228
tennessee,union,trump,8123
tennessee,johnson,trump,7801
tennessee,chester,trump,7584
tennessee,haywood,biden,7439
tennessee,benton,trump,7260
tennessee,sequatchie,trump,7252
tennessee,wayne,trump,6669
tennessee,cannon,trump,6557
tennessee,stewart,trump,6296
tennessee,crockett,trump,6114
tennessee,grundy,trump,5855
tennessee,bledsoe,trump,5758
tennessee,lewis,trump,5609
tennessee,meigs,trump,5532
tennessee,jackson,trump,5323
tennessee,decatur,trump,5241
tennessee,trousdale,trump,3998
tennessee,houston,trump,3686
tennessee,moore,trump,3539
tennessee,clay,trump,3506
tennessee,perry,trump,3428
tennessee,pickett,trump,2931
tennessee,van buren,trump,2921
tennessee,hancock,trump,2744
tennessee,lake,trump,2034
texas,rockwall,trump,53891
texas,mason,trump,2474
texas,harris,biden,1640818
texas,dallas,biden,921638
texas,tarrant,biden,834697
texas,bexar,biden,768952
texas,travis,biden,610349
texas,collin,trump,492216
texas,denton,trump,417964
texas,fort bend,biden,357514
texas,williamson,biden,289312
texas,montgomery,trump,271451
texas,el paso,biden,267215
texas,hidalgo,biden,220884
texas,galveston,trump,155060
texas,brazoria,trump,154984
texas,bell,trump,127375
texas,nueces,trump,127314
texas,lubbock,trump,120771
texas,cameron,biden,114174
texas,hays,biden,109357
texas,smith,trump,100075
texas,mclennan,trump,97771
texas,jefferson,trump,94739
texas,comal,trump,88863
texas,ellis,trump,85493
texas,brazos,trump,85061
texas,guadalupe,trump,77592
texas,parker,trump,76128
texas,johnson,trump,72005
texas,webb,biden,68397
texas,randall,trump,64674
texas,grayson,trump,59439
texas,midland,trump,58856
texas,kaufman,trump,56703
texas,taylor,trump,55112
texas,gregg,trump,47982
texas,wichita,trump,46030
texas,tom green,trump,45210
texas,ector,trump,44581
texas,hunt,trump,38574
texas,bowie,trump,38261
texas,bastrop,trump,36665
texas,henderson,trump,36310
texas,orange,trump,35994
texas,angelina,trump,34574
texas,victoria,trump,34188
texas,potter,trump,33321
texas,hood,trump,32541
texas,wise,trump,32362
texas,harrison,trump,29710
texas,liberty,trump,29334
texas,kerr,trump,27745
texas,hardin,trump,27635
texas,nacogdoches,trump,26763
texas,kendall,trump,26438
texas,van zandt,trump,25994
texas,san patricio,trump,25888
texas,wilson,trump,25013
texas,burnet,trump,24717
texas,polk,trump,24181
texas,walker,trump,23612
texas,coryell,trump,23490
texas,wood,trump,22779
texas,waller,trump,22734
texas,medina,trump,22644
texas,chambers,trump,21652
texas,lamar,trump,21418
