Features,IDs
"[1, 0, 0, 1, 1, 1, 1, 0, 8.5297, 2.9796, 6.9575, 0, 2.1776999999999997, 8.893699999999999, 3.3198999999999996, 0, 0, 4.9510000000000005, 5.968, 2.9901, 1.4909, 0, 0, 0, 0, 0, 0, 0, 2.992, 0, 0, 0, 0, 1, 3, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",281688762959032
"[1, 1, 0, 1, 1, 1, 1, 0, 9.6583, 5.9365000000000006, 8.6485, 0, 0.6857, 13.333099999999998, 4.3529, 0.9743, 1.8727, 6.912100000000001, 14.7093, 1.9968, 0.9481, 0, 0, 0, 0, 0.8413, 0, 3.3628, 6.977399999999999, 0, 0, 0, 0, 3, 3, 0, 1, 0, 3, 0, 0, 1, 0, 0, 1, 1, 0, 1]",281688762959032
"[1, 1, 1, 1, 1, 1, 1, 1, 10.589699999999999, 0.9983, 0.9938, 0, 0, 8.298, 1.4045999999999998, 0.915, 0, 6.6693, 2.9931, 0.9962, 0, 0, 0, 0, 0, 0, 0.8295, 0, 6.9533000000000005, 0, 1.8847, 0, 0, 2, 2, 0, 1, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 1]",697689596979025
"[1, 1, 1, 1, 1, 0, 0, 1, 2.6437, 0, 5.2993, 0, 0, 3.3999, 0.948, 1.9834, 0, 0.9995, 2.9434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5015, 0.5399, 0, 0, 0, 2, 3, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",951998221479788
"[1, 0, 0, 1, 1, 1, 1, 1, 1.9952999999999999, 0.9759, 2.8311, 0, 0.8425, 1.9864000000000002, 0.9392, 0.9992, 0, 1.9954999999999998, 1.8811, 0.9981, 0, 0, 0.9473, 0, 0, 0, 0, 0.9241, 1.1911, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 0, 1, 4.909599999999999, 0.9774, 2.0705, 0, 0, 5.2387999999999995, 0.9951, 0.9978, 0.9594, 0, 2.9692999999999996, 0, 1.4634, 0, 0, 0, 0, 0, 0, 0, 2.9152, 0, 0, 0, 0, 2, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 22.537599999999998, 0, 4.906499999999999, 0, 0, 5.7632, 6.8765, 1.6618, 0, 10.9257, 11.977, 0, 0, 0, 0, 0, 0, 0, 0, 2.845, 3.9591000000000003, 0, 0, 0, 0, 3, 3, 0, 3, 3, 7, 3, 0, 1, 1, 0, 1, 0, 0, 0]",408282242636625
"[1, 0, 0, 1, 1, 1, 1, 1, 6.8744, 0.891, 0.9968, 0, 0.9082, 3.9922, 0, 0, 0, 1.9718, 1.9122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9153, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 8.748, 0.9959, 8.089, 0, 0, 4.2684, 5.3693, 0, 0, 7.881, 2.9928, 0.9911, 0, 0, 0, 0, 1.8926, 0, 0.5672, 0, 12.638299999999997, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 5.591399999999999, 0, 13.309700000000003, 0, 0, 2.9375, 0.9992, 0, 0, 3.9068, 3.8743, 0.9925, 0, 0, 0, 0, 0, 0, 0, 0, 5.955900000000001, 0.6993, 0.9722, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 0, 6.6278, 1.9815, 6.0151, 0, 0, 8.8872, 2.9074999999999998, 1.9969999999999999, 0, 6.905000000000001, 4.9717, 0, 0, 0, 0, 0, 0, 0, 0, 0.9854, 3.9199, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 5.0636, 0, 0.9278, 0, 0, 1.9857000000000002, 0, 0, 0, 0, 1.9946000000000002, 0, 0, 0, 0, 0, 0, 0, 0, 1.8007, 1.8599999999999999, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 0, 1, 1, 1, 1, 1, 12.5674, 2.9762, 9.2655, 0, 0, 9.326500000000001, 2.8645, 1.9911, 0, 7.9385, 7.5906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.826899999999998, 0, 0, 0, 0, 2, 3, 0, 3, 0, 2, 1, 0, 1, 0, 0, 1, 0, 1, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 3.3951000000000002, 0.9991, 0, 0, 0, 2.7725, 0.8758, 0.7931, 0.9913, 0.9942, 1.9823, 0, 0, 0, 0, 0, 0, 0, 0, 0.8938, 1.9795, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 1.98, 0, 0.9956, 0, 0, 0.763, 0, 0, 0, 1.9741, 1.7096, 0, 0, 0, 0, 0, 0, 0, 1.0143, 0, 1.9914, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",697689596979025
"[1, 1, 0, 1, 1, 1, 1, 0, 6.9347, 1.9794, 401.8021999999999, 0, 0, 11.003099999999998, 2.6425, 0.9336, 0, 1.987, 3.9864, 0.9989, 1.9266, 0, 0, 0, 0, 1.9623, 0, 0.4963, 209.69080000000005, 0, 0.9816, 0, 0, 4, 5, 1, 4, 0, 5, 0, 1, 0, 1, 0, 1, 1, 0, 1]",233293443506311
"[1, 1, 1, 1, 1, 1, 1, 0, 4.7846, 1.9889000000000001, 2.9755000000000003, 0, 0.7944, 3.9868, 0.9962, 1.9711, 0.9865, 2.9857, 0.9993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2573, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",951998221479788
"[1, 1, 1, 1, 1, 1, 1, 0, 9.9656, 0, 16.1894, 0.8181, 0, 2.9674, 2.4706, 0, 0, 2.984, 9.945599999999999, 0, 0, 0, 0, 0, 0.9223, 0, 0, 1.953, 13.5483, 1.3731, 0.9902, 0, 0, 3, 2, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",951998221479788
"[1, 1, 0, 1, 1, 1, 1, 0, 32.4346, 6.9491, 20.293200000000002, 0, 0.5775, 29.52660000000001, 9.8615, 7.506399999999999, 1.344, 15.312399999999997, 33.030699999999996, 7.9510000000000005, 0.4309, 0, 0, 0, 0, 0, 0, 4.2739, 31.803299999999997, 0.4815, 2.9875, 0, 0, 10, 6, 0, 5, 2, 8, 0, 1, 1, 1, 0, 1, 0, 0, 1]",1468086266815937
"[1, 1, 1, 1, 1, 1, 1, 1, 25.0277, 11.906699999999999, 15.6814, 0, 0.5813, 23.132900000000003, 7.797599999999999, 9.746799999999999, 0, 17.855, 22.805200000000003, 3.9855, 0.9471, 0, 0, 0, 0, 0, 0, 2.4814, 12.912200000000002, 0, 0.9602, 0, 0, 4, 6, 0, 3, 1, 4, 1, 2, 1, 1, 0, 1, 0, 0, 0]",951998221479788
"[1, 0, 0, 1, 1, 1, 1, 1, 4.3727, 3.7722999999999995, 4.4374, 0, 0, 8.6296, 0, 2.99, 0.5963, 3.5591000000000004, 4.7949, 0.999, 0, 0, 0, 0, 0, 0, 0, 0, 1.9941, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 0, 0, 0.9748, 2.991, 0, 0, 0, 2.9957000000000003, 0, 0.9769, 0, 0.9853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 3.704, 0, 1.8380999999999998, 0, 0, 2.8487, 1.9211, 1.9727000000000001, 0, 1.5827, 1.9044, 0.9975, 0, 0, 0, 0, 0, 0, 0, 0, 0.9973, 0, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 22.881800000000005, 3.9867, 13.577200000000001, 0, 0, 8.3424, 5.498600000000001, 0, 0.9137, 17.6556, 12.0307, 3.9758999999999998, 0, 0, 0, 0, 0, 0, 0, 0, 20.6861, 1.3631, 0.9803, 0, 0, 1, 3, 6, 2, 4, 0, 2, 2, 1, 1, 0, 1, 0, 0, 1]",408282242636625
"[1, 0, 0, 1, 1, 1, 0, 1, 2.8239, 2.8879, 4.0968, 0, 0, 5.7303999999999995, 2.5187, 5.4713, 0, 3.9328000000000003, 2.9781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9454000000000002, 0.2178, 0.9766, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 0, 20.2013, 2.8927, 4.5915, 0, 0, 14.8234, 7.996099999999999, 3.9812, 0.9948, 10.8527, 13.0821, 5.9642, 0, 0, 0, 0, 0, 0, 0, 3.9338999999999995, 18.8767, 0.3226, 2.9901, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1]",1468086266815937
"[1, 0, 0, 1, 1, 1, 1, 1, 3.952, 4.5545, 3.9751, 0, 0, 9.4367, 2.9584, 1.9986, 0, 0.9979, 2.9955, 1.992, 0, 0, 0, 0, 0, 0, 0, 0, 7.9033, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 1]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 7.6076999999999995, 0.9965, 12.3377, 0, 0, 14.5019, 2.6296, 1.9946000000000002, 0, 5.4689, 9.8686, 0, 0, 0, 0, 0, 0, 0, 0, 0.917, 7.8747, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 2.9837000000000002, 0, 5.973699999999999, 0, 0, 7.6634, 3.6946, 2.7768, 0, 0.9989, 4.7987, 2.9953, 0, 0, 0, 0, 0, 0, 0, 0, 7.7315000000000005, 0, 0, 0, 0, 3, 3, 0, 3, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 0, 0, 1, 2.9942, 0, 0, 0, 0, 1.8199, 0.486, 0, 0, 1.9047999999999998, 0.9998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3111, 0, 0, 0, 0, 1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 10.9005, 0, 0.9867, 0, 0, 8.1226, 3.8302, 0, 0, 6.9216, 5.9737, 2.9789, 1.7308, 0, 0.9855, 0, 0, 0.9982, 0, 0.9482, 1.9945, 0, 0, 0, 0, 3, 6, 1, 1, 1, 4, 1, 0, 1, 1, 1, 1, 1, 0, 0]",1894066747532679
"[1, 1, 0, 1, 1, 1, 1, 1, 3.6627, 3.6635, 9.0091, 0, 0, 9.8013, 1.5226000000000002, 4.9352, 0, 4.79, 6.6231, 0.9875, 0, 0, 0, 0, 0, 0, 0, 0, 8.333599999999999, 0, 0.9724, 0, 0, 2, 3, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 0, 11.653300000000002, 3.9778, 6.1361, 0, 0.7945, 9.6168, 1.816, 0.9931, 0.9719, 4.9877, 5.9714, 1.9958, 0, 0, 0, 0, 0, 0, 0, 0, 6.9726, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",281688762959032
"[1, 1, 1, 1, 1, 1, 1, 1, 16.8021, 0, 7.8936, 0, 0, 9.5359, 3.5317, 0, 0, 3.9398, 8.8643, 1.995, 0, 0, 0, 0, 0, 0.987, 0, 0, 4.8963, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 4, 0, 1, 1, 0, 1, 0, 1, 0]",1680158918899563
"[1, 1, 0, 1, 1, 1, 1, 1, 3.7912, 1.9499, 4.898, 0, 0, 7.1422, 0.9731, 1.9867, 0, 1.9755, 2.9537, 1.9946000000000002, 0, 0, 0, 0, 0, 0, 0, 1.8974000000000002, 3.986, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 11.8339, 4.7425, 4.805199999999999, 0, 0, 11.922500000000001, 2.9257, 1.98, 0.9931, 5.9435, 9.5761, 2.9763, 0, 0, 0, 0, 0, 0.9911, 0, 0, 4.8729000000000005, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]",281688762959032
"[1, 1, 1, 1, 1, 1, 1, 1, 0.5476, 0, 4.8767000000000005, 0, 0, 0, 0, 0.4734, 0, 0.8048, 0.9874, 0, 0, 0, 0, 0, 0, 0, 0.434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",408282242636625
"[1, 1, 0, 1, 1, 1, 0, 1, 3.6873, 0, 0.7823, 0, 0, 1.7113999999999998, 0, 0, 0, 0, 3.7097999999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 6.504, 0, 3.3765, 0, 0, 8.458400000000001, 0.9357, 1.9773, 0, 2.9939, 3.953, 2.9903000000000004, 0, 0, 0, 0, 0, 0, 0, 0.8804, 0.9984, 0, 0, 0, 0, 2, 3, 3, 0, 2, 0, 2, 1, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 7.599600000000001, 0, 1.5422, 0, 0.6773, 1.7955999999999999, 1.7242, 0, 0, 0, 2.9915, 0, 0, 0, 0, 0, 0, 0, 0, 0.9925, 4.9892, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 1, 1, 0, 1, 0, 0, 1]",1680158918899563
"[1, 1, 0, 1, 1, 1, 1, 1, 28.105399999999992, 0.9972, 7.8282, 0, 0.8624, 4.9750000000000005, 3.7986, 1.963, 0.9719, 9.926499999999999, 15.971400000000001, 1.7536999999999998, 0, 0, 0, 0, 0, 0.9866, 0, 0.7304, 15.322300000000002, 0.7172, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]",1468086266815937
"[1, 1, 0, 1, 1, 1, 1, 1, 33.051500000000004, 5.929, 6.5745000000000005, 0, 0.7886, 17.956599999999998, 10.1123, 7.622, 0.9569, 20.798400000000004, 19.791800000000002, 4.9893, 0.9543, 0.2886, 0, 0, 0, 0, 0.9904, 2.9577, 23.861199999999997, 0.4444, 2.9865, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1]",1468086266815937
"[1, 1, 0, 1, 1, 1, 1, 1, 15.0584, 0.9998, 12.6479, 0, 0.9808000000000001, 12.252600000000001, 2.2388, 0, 0, 6.8896, 8.777, 1.9981, 0, 0, 0, 0, 0, 0, 0, 0, 2.9879000000000002, 0, 0, 0, 0, 2, 5, 2, 1, 0, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 6.216100000000001, 1.9568, 12.018799999999999, 0, 0, 5.9352, 1.466, 0, 0, 1.995, 3.9657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9814999999999996, 0, 0, 0, 0, 2, 2, 2, 1, 4, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 0, 1, 1, 1, 1, 1, 15.2713, 0, 8.583200000000001, 0, 0, 6.817799999999999, 2.8435, 0.88, 0, 4.8671, 10.3901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.996, 0, 0, 0, 0, 2, 3, 1, 2, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 0, 1, 1, 1, 1, 0, 0.9996, 0.9979, 4.2341, 0, 0.904, 5.8106, 1.8256999999999999, 1.9969999999999999, 0, 0.99, 3.4699999999999998, 0.9989, 0, 0, 0, 0, 0.859, 0, 0, 0, 0.9945, 0, 0.9989, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 4.4944, 0, 8.654300000000001, 0, 0, 2.9749, 0.7377, 0, 0, 1.9942, 6.8387, 0, 0.5304, 0, 0, 0, 0, 0, 0, 1.4359000000000002, 5.933700000000001, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 0, 7.8666, 0, 15.147400000000003, 0, 0, 2.9452, 0.9951, 1.9937, 0, 4.9391, 8.961500000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9425999999999997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 31.8531, 3.9681, 10.906899999999998, 0, 0, 25.582699999999996, 4.370699999999999, 0, 0, 20.5974, 22.2999, 8.938699999999999, 0, 0.5127, 0.9703, 0, 0, 0.9769, 0, 4.940899999999999, 18.918699999999998, 0, 0, 0, 0, 6, 5, 0, 4, 2, 6, 1, 0, 1, 1, 1, 1, 1, 0, 1]",1894066747532679
"[1, 0, 0, 1, 1, 1, 1, 1, 8.5012, 0.9911, 0.758, 0, 0, 7.7702, 2.5601000000000003, 1.9788000000000001, 0, 2.9829000000000003, 9.5376, 0.9989, 0, 0, 0.7564, 0, 0, 0, 0, 0, 6.9831, 0, 1.9641, 0, 0, 2, 3, 0, 3, 1, 3, 1, 0, 1, 1, 1, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 3.788, 3.9227, 2.8676, 0, 0, 5.939900000000001, 2.9039, 0.9967, 0, 0.9889, 4.8877999999999995, 0.9987, 0.6758, 0, 0, 0, 0, 0.9962, 0, 0, 2.9897, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 0, 1, 0, 1, 1, 0, 0]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 81.54, 8.2463, 23.773699999999995, 0, 0.8538, 41.5558, 24.044000000000004, 11.7809, 0.9569, 35.99179999999999, 39.1432, 13.9725, 0.9543, 0, 0, 0, 0, 0, 2.0077, 14.933800000000002, 63.03549999999999, 2.3312, 2.9722, 0, 0, 4, 2, 1, 4, 2, 4, 0, 1, 1, 1, 0, 1, 0, 0, 1]",1468086266815937
"[1, 1, 1, 1, 1, 1, 1, 1, 50.711699999999986, 17.407, 15.160199999999998, 0, 0, 43.334699999999984, 24.176699999999993, 8.8695, 0, 30.451099999999993, 32.32570000000001, 11.725900000000001, 2.8171, 0.8739, 0, 0, 0, 0, 0, 6.5047999999999995, 48.49439999999998, 0, 0, 0, 0, 4, 7, 2, 3, 1, 3, 2, 1, 1, 1, 0, 1, 0, 0, 1]",1468086266815937
"[1, 1, 1, 1, 1, 1, 1, 1, 7.0907, 1.9556, 0.9918, 0, 0, 1.9325999999999999, 0, 0, 0, 0.9995, 0.9952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9676, 0, 0.9809, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",951998221479788
"[1, 1, 1, 1, 1, 1, 1, 1, 7.1849, 0.9909, 11.4681, 0, 0, 3.7363999999999997, 4.8303, 0, 0, 1.6522999999999999, 0.9992, 1.9912999999999998, 0, 0, 0, 0, 0, 0, 2.0843, 3.9379999999999997, 15.7369, 0.2671, 0, 0, 0, 3, 2, 0, 2, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 11.8023, 1.9699, 1.9129, 0, 0, 14.685799999999999, 3.8686, 2.9907, 0.7653, 3.9045, 5.9012, 1.9855, 0, 0, 0, 0, 0, 0, 0, 0, 8.9282, 0, 0, 0, 0, 1, 1, 1, 1, 2, 4, 1, 0, 1, 1, 0, 1, 0, 0, 1]",951998221479788
"[1, 1, 1, 1, 1, 0, 0, 0, 0.9123, 0, 0.8519, 0, 0, 0.9949, 1.9644, 0, 0, 0.9725, 1.9769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",281688762959032
"[1, 1, 0, 1, 1, 1, 1, 0, 2.6608, 0, 5.857199999999999, 0, 0, 0, 3.4338999999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8792, 4.7282, 0, 0, 0, 0, 3, 2, 0, 1, 2, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1]",113523748745557
"[1, 1, 0, 1, 1, 1, 1, 1, 12.1023, 1.8279, 8.0685, 0, 0, 12.677000000000001, 3.7647999999999997, 1.9946000000000002, 0, 4.8167, 5.8912, 1.9963, 0.4275, 0, 0, 0, 0, 0, 0, 0, 8.8292, 0, 0.9941, 0, 0, 0, 2, 2, 3, 1, 0, 2, 1, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 0, 8.1485, 5.9207, 10.389100000000001, 0, 0, 7.8898, 6.9597999999999995, 0.9991, 0, 3.9271, 7.643199999999999, 2.993, 0, 0, 0, 0, 0, 0, 0, 0, 5.979800000000001, 0, 0, 0, 0, 5, 6, 0, 5, 0, 4, 0, 0, 1, 0, 0, 1, 0, 0, 1]",951998221479788
"[1, 0, 0, 1, 1, 1, 1, 0, 8.5363, 3.9842000000000004, 1.9794, 0, 0.8339, 8.77, 1.3853, 0, 0, 3.9278999999999997, 4.9636000000000005, 0, 0, 0, 0, 0.9977, 0, 0, 0, 0, 2.9922, 0.2069, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",233293443506311
"[1, 1, 0, 1, 1, 1, 1, 1, 6.4494, 0, 7.937200000000001, 0, 0, 2.8011999999999997, 0, 0.9266, 0, 1.9697, 3.9017, 0, 0, 0, 4.8604, 1.9943, 0, 0, 0, 0, 1.2553999999999998, 0, 0, 0, 0, 2, 10, 2, 6, 2, 2, 4, 1, 1, 1, 1, 1, 0, 0, 0]",113523748745557
"[1, 1, 0, 1, 1, 1, 1, 1, 7.3827, 3.9405, 8.3792, 0, 0, 5.9661, 0.7724, 1.5495, 0, 2.9896000000000003, 5.491700000000001, 4.9481, 0, 0, 8.4086, 0, 0, 0, 0, 6.0533, 4.9427, 0, 0.9894, 0, 0, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",281688762959032
"[1, 1, 1, 1, 1, 1, 1, 1, 8.567499999999999, 3.9901999999999997, 6.133500000000001, 0, 0, 11.6836, 0.9812, 2.9516999999999998, 0, 7.9794, 4.9892, 0.9974, 0, 0, 0, 0, 0, 0, 0, 0.9034, 13.9637, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",113523748745557
"[1, 1, 1, 1, 1, 0, 0, 0, 1.5394, 0, 2.7678, 0, 0.6062, 0, 0, 0, 0, 0.9971, 0.999, 0.9966, 0, 0, 0.4565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",52850385745
"[1, 0, 0, 1, 1, 1, 1, 0, 11.176199999999998, 2.5202, 1.8352, 0, 0.695, 6.9434, 1.602, 1.7732999999999999, 0.3373, 1.7782, 4.753399999999999, 1.9979, 0.8259, 0, 0, 0, 0, 0, 0, 0, 1.9963000000000002, 0, 0.975, 0, 0, 1, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1]",281688762959032
"[1, 1, 1, 1, 1, 1, 1, 1, 10.539700000000002, 2.9599, 6.6732, 0, 0, 16.2424, 0, 3.9610000000000003, 0, 1.9841, 4.9426, 1.9885, 0, 0, 0, 0, 0, 0, 0, 0, 5.9536999999999995, 0, 0.9979, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0]",233293443506311
"[1, 0, 0, 1, 1, 1, 1, 1, 12.647599999999999, 0.9956, 4.8565, 0, 1.4973, 11.048100000000002, 4.9722, 4.1617, 0, 4.5788, 10.650500000000001, 1.9963, 0.5181, 0, 0, 0, 0, 0, 0, 0, 6.9165, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0]",1680158918899563
"[1, 1, 1, 1, 1, 1, 1, 1, 25.8384, 6.954599999999999, 8.5421, 0, 0, 26.098999999999997, 14.1774, 8.279300000000001, 0.931, 12.758100000000002, 25.546499999999998, 10.901399999999999, 0.8855, 0, 0, 0, 0, 0, 0, 0.9223, 17.690500000000004, 0, 3.9635, 0, 0, 2, 1, 0, 2, 1, 2, 0, 0, 1, 1, 0, 1, 0, 0, 1]",1468086266815937
"[1, 1, 1, 1, 1, 1, 1, 1, 35.064600000000006, 0, 11.3842, 0, 1.2449, 26.295700000000004, 3.4603, 1.9493999999999998, 0, 15.7998, 18.5801, 5.9806, 0, 0.5403, 0.9703, 0, 0, 0.9869, 0, 2.9247, 14.960400000000002, 0, 0, 0, 0, 10, 4, 0, 9, 7, 9, 1, 0, 1, 1, 1, 1, 0, 0, 1]",1894066747532679
"[1, 1, 1, 1, 1, 1, 1, 1, 4.8172, 0, 3.7502, 0, 0, 3.7635, 1.9847, 1.5798, 0, 1.9842, 1.9912999999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6249, 0, 0.9831, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 6.5525, 2.5684, 1.9983, 0, 0.832, 6.8153, 1.874, 0.9828, 0, 0, 1.9987, 0.9979, 0, 0, 0, 0, 0, 0, 0.6262, 0, 1.9949, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",281688762959032
