Features,IDs
"[1, 0, 0, 1, 1, 1, 1, 1, 8.3383, 1.8905, 0, 0, 0, 4.928, 0.5509, 0.973, 0, 2.9729, 2.9814, 0.9983, 0, 0, 0, 0, 0, 0.987, 0, 0, 1.8152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",75369113153
"[1, 1, 0, 1, 1, 1, 1, 1, 5.6266, 0, 13.123900000000003, 0, 0, 7.7249, 0, 0, 0, 2.9737, 3.9699, 1.9956, 0, 0, 0, 0, 0, 0, 0, 0, 1.9222000000000001, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",157096587733064
"[1, 0, 0, 1, 1, 1, 1, 0, 5.0924, 0, 0.6271, 0, 0, 2.6291, 1.045, 0, 0, 0.8987, 1.9605000000000001, 0, 0, 0, 0, 0, 0, 1.9924, 0, 0, 0.998, 0, 0.985, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",135385557483
"[1, 0, 0, 1, 1, 1, 1, 1, 5.8485, 0, 3.6732, 0, 0.6561, 0, 0.4896, 1.7938, 0, 2.8284000000000002, 2.9972, 0.9955, 0, 0, 0, 0, 0, 0, 0, 0.4489, 0.9986, 0, 0, 0, 0, 1, 3, 0, 1, 1, 3, 1, 0, 1, 0, 1, 1, 0, 0, 0]",135385557483
"[1, 0, 0, 1, 1, 1, 1, 1, 15.4362, 0.9991, 0.5268, 0, 0, 8.239, 2.2027, 1.9603000000000002, 0, 2.9488, 4.9441, 0, 0, 0, 0, 0, 0, 1.9332, 0, 2.9706, 6.780199999999999, 0, 0, 0, 0, 2, 2, 0, 2, 2, 3, 2, 0, 1, 1, 0, 1, 1, 1, 1]",167137493302500
"[1, 1, 1, 1, 1, 1, 1, 0, 14.776200000000001, 0, 3.5103, 0, 0, 2.7984999999999998, 1.695, 0, 0, 8.841, 10.2611, 0, 0, 0, 0, 0, 0, 0, 0, 4.9293, 4.9791, 0.5086, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",161938573482
"[1, 1, 1, 1, 1, 1, 1, 0, 18.608800000000002, 0.668, 8.2825, 0, 0.8215, 8.018, 5.0315, 1.8679999999999999, 0, 4.9472000000000005, 12.378499999999999, 0.9911, 0, 0, 0, 0, 0, 0, 0.3077, 3.5312, 4.9632000000000005, 0.5144, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0]",213405826952
"[1, 1, 1, 1, 1, 1, 1, 0, 28.183499999999995, 0.9737, 15.675099999999999, 0, 0, 13.3813, 0.8212, 0, 0.9451, 9.8453, 14.834999999999999, 3.9914, 0.5914, 0, 0, 0, 0, 0, 0, 2.9852000000000003, 7.0098, 0.3751, 0, 0, 0, 1, 6, 0, 0, 0, 8, 0, 0, 1, 0, 0, 1, 0, 0, 0]",213405826952
"[1, 1, 1, 1, 1, 1, 1, 1, 23.459500000000006, 0.668, 38.301500000000004, 0, 0, 13.3414, 4.0414, 0.9222, 0, 10.927299999999999, 17.873499999999996, 0, 0, 0, 0, 0, 0, 0.9853, 0, 11.705300000000001, 16.1994, 0.4676, 0, 0, 0, 1, 5, 2, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0]",213405826952
"[1, 1, 1, 1, 1, 1, 1, 1, 31.516100000000005, 1.9926, 9.7099, 0, 1.3008000000000002, 18.847699999999996, 7.015, 3.3587, 0, 13.740199999999998, 21.6374, 3.9826, 0.9562, 0, 0, 0, 0, 0.9766, 0, 3.3364000000000003, 18.751299999999997, 0, 0, 0, 0, 5, 3, 1, 4, 3, 6, 1, 0, 1, 1, 0, 1, 1, 1, 1]",118026164899057
"[1, 0, 0, 1, 1, 1, 1, 1, 4.6154, 0, 2.8453, 0, 0, 2.9635, 0.4423, 0, 0, 1.9878, 4.9383, 0, 0, 0, 0, 0, 0, 1.9785, 0, 1.7740999999999998, 2.9153000000000002, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",1646818445557673
"[1, 1, 1, 1, 1, 1, 1, 1, 12.839, 1.9974, 6.7951999999999995, 0, 0, 10.023900000000001, 2.7302, 0, 0, 3.981, 6.9129, 2.9923, 0, 0, 0, 0, 0, 0, 0, 8.740699999999999, 15.5968, 0, 0, 0, 0, 1, 1, 2, 1, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0]",136756766432716
"[1, 1, 1, 1, 1, 1, 1, 0, 5.7591, 0, 9.091099999999999, 0, 0, 0.9803, 1.9323000000000001, 0, 0, 0, 0.9981, 0, 0, 0, 0, 0, 0, 0, 0, 4.2203, 2.9322999999999997, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0]",324880834280078
"[1, 0, 0, 1, 1, 1, 1, 0, 3.4062, 0.986, 3.5033, 0, 0, 4.939, 1.1680000000000001, 0, 0, 0.997, 0, 0, 0.6622, 0, 0, 0, 0, 0, 0, 0, 4.9633, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",192990720863
"[1, 1, 1, 1, 1, 1, 1, 1, 26.6885, 2.9966, 12.5356, 0, 0.5391, 7.851, 10.2468, 0, 0, 5.6727, 10.4727, 4.9641, 0, 0, 0, 0, 0, 0.9764, 0, 12.656999999999998, 22.860999999999997, 0, 0, 0, 0, 0, 7, 2, 0, 0, 4, 0, 0, 0, 0, 0, 1, 1, 1, 0]",167199309996212
"[1, 1, 1, 1, 1, 1, 1, 1, 26.617900000000002, 0.9979, 14.351199999999997, 0, 1.065, 18.2712, 3.2718999999999996, 0.9963, 0, 7.793400000000001, 10.971, 4.958200000000001, 0, 0, 1.851, 0, 0, 0.936, 0, 14.281400000000001, 17.4157, 0, 0, 0, 0, 1, 6, 0, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1]",167199309996212
"[1, 1, 1, 1, 1, 1, 1, 1, 38.6445, 0, 41.30729999999999, 0, 0.4947, 14.032899999999998, 5.7456000000000005, 1.8074, 0, 8.8911, 15.576000000000002, 6.9821, 0, 0, 0.9727, 0, 0, 3.603, 0, 8.7831, 43.0486, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 0, 0, 1, 0, 1, 1, 1, 0, 0]",123238292679
"[1, 1, 1, 1, 1, 1, 1, 1, 8.4214, 0, 2.5467, 0, 0, 9.4692, 0, 0.9876, 0, 1.9867, 9.8287, 0.993, 0, 0, 0, 0, 0, 0, 0, 0, 1.9681, 0.7666, 0, 0, 0, 3, 3, 0, 3, 3, 3, 3, 0, 1, 1, 0, 1, 0, 0, 1]",117410328317772
"[1, 0, 0, 1, 1, 1, 1, 1, 7.6569, 0, 3.0208, 0, 0, 5.6379, 1.0244, 0.9462, 0, 3.9828, 4.9841999999999995, 0.9977, 0, 0, 0, 0, 0, 0, 0, 1.9912, 1.9933999999999998, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",193241040716055
"[1, 1, 0, 1, 1, 1, 1, 0, 13.290099999999999, 0.9955, 14.888300000000001, 0, 0.4986, 9.580200000000001, 6.6822, 3.9408, 0, 3.923, 18.7243, 0.9989, 0, 0, 0, 0, 0, 0.9053, 0, 1.9769999999999999, 11.9121, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]",73646813346
"[1, 1, 0, 1, 1, 1, 1, 1, 20.2269, 4.9698, 14.699600000000002, 0, 0.9465, 24.2577, 5.678, 0.9909, 0, 11.839300000000001, 15.7525, 2.9724, 0.8082, 0, 0, 0, 0, 0.9861, 0, 1.748, 17.8328, 0, 0.9953, 0, 0, 6, 3, 1, 3, 0, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0]",221853607876173
"[1, 1, 0, 1, 1, 1, 1, 0, 11.544500000000003, 4.9147, 4.8686, 0, 0, 10.6263, 5.494300000000001, 0.887, 0, 8.8627, 6.9540999999999995, 0.9981, 0, 0, 0, 0, 0, 0, 0, 1.9563000000000001, 5.9623, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",493149655523
"[1, 0, 0, 1, 1, 1, 1, 1, 19.1188, 0, 5.1365, 0, 0, 10.9472, 4.6782, 1.9577, 0, 4.7267, 6.896700000000001, 3.9862, 0, 0, 0, 0, 0, 0, 0, 2.6745, 10.7771, 0, 0, 0, 0, 1, 2, 0, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 0]",493149655523
"[1, 1, 0, 1, 1, 1, 1, 1, 14.279699999999998, 0, 0, 0, 0, 7.5949, 1.3672, 1.9639, 0, 6.9099, 3.8783, 1.9723, 0, 0, 0, 0, 0, 0, 0, 0.9415, 3.9909999999999997, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2, 1, 1, 0, 1, 0, 1, 1]",219303289123
"[1, 0, 0, 1, 1, 1, 1, 1, 5.2946, 0, 0, 0, 0, 0.9314, 0, 0, 0, 0, 0.999, 0, 0, 0, 0, 0, 0, 0, 0, 1.9899, 0.9439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",219303289123
"[1, 1, 1, 1, 1, 1, 1, 1, 6.807100000000001, 3.9949, 5.4193999999999996, 0, 0, 7.9201999999999995, 2.9301, 0.9857, 0, 4.6637, 5.459, 0.9979, 0.7693, 0, 0.5143, 0, 0, 0, 0, 3.3632999999999997, 2.9933, 0, 0, 0, 0, 1, 2, 0, 1, 1, 3, 1, 0, 1, 0, 1, 1, 0, 1, 1]",391156284245995
"[1, 0, 0, 1, 1, 1, 1, 0, 6.551, 2.9699, 0.9872, 0, 0, 8.7989, 0, 1.9548, 0, 3.9471, 3.6213999999999995, 0.99, 0, 0, 0.6728, 0, 0, 0, 0, 0, 6.9462, 0, 0.9498, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",209019205789249
"[1, 0, 0, 1, 1, 1, 1, 1, 8.672, 1.9849, 4.5432999999999995, 0, 0, 9.7652, 2.9194, 2.3855, 1.6139999999999999, 2.9882999999999997, 5.8588, 0.9896, 0, 0, 0, 0, 0, 0.9852, 0, 2.9177999999999997, 9.735600000000002, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",360980179527
"[1, 0, 0, 1, 1, 1, 1, 1, 7.9984, 0, 0.9726, 0.9062, 0, 2.9767, 0.7962, 0, 0, 0.9981, 2.9471, 0.9977, 0, 0, 0.8898, 0, 0, 0, 0, 1.982, 2.988, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",151240148401954
"[1, 1, 1, 1, 1, 1, 1, 1, 27.823400000000003, 0.9728, 10.009599999999999, 0, 0, 11.947, 8.506400000000001, 0.9717, 0, 11.9184, 11.802100000000001, 0.9976, 0, 0, 0, 0, 0, 0.9002, 0, 1.9808, 8.814, 0, 0, 0, 0, 2, 6, 2, 0, 0, 2, 0, 0, 1, 1, 0, 1, 1, 0, 0]",141752975996242
"[1, 1, 1, 1, 1, 1, 1, 1, 22.220000000000006, 3.9773, 5.058800000000001, 0, 2.811, 11.391700000000002, 9.333400000000001, 2.9776, 0, 10.8559, 8.7666, 5.9879, 0, 0, 0, 0, 0, 1.9805000000000001, 0, 1.9233, 12.7569, 1.2995999999999999, 0, 0, 0, 4, 6, 0, 2, 1, 5, 1, 0, 1, 1, 0, 1, 0, 1, 1]",54978848226
"[1, 1, 0, 1, 1, 1, 1, 1, 8.9455, 0.9986, 2.485, 0, 0, 4.6585, 0.6127, 2.6665, 0, 2.9347, 3.959, 0, 0, 0, 0, 0, 0, 0, 0, 0.9687, 2.9955, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",142202639324
"[1, 1, 1, 1, 1, 1, 1, 1, 2.4865, 1.9966, 1.9687000000000001, 0, 0, 3.9585999999999997, 0, 0, 0, 0, 0.9887, 0.9972, 0.9085, 0, 0, 0, 0, 0, 0, 0.9901, 4.9678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",101805892575
"[1, 1, 1, 1, 1, 1, 1, 1, 19.5869, 0.9906, 9.007399999999999, 0, 0, 16.4728, 6.2516, 2.4128, 0, 11.486400000000001, 11.151399999999999, 3.9837999999999996, 0, 0, 0, 0, 0, 0.9915, 0, 2.9793000000000003, 15.884, 0, 1.9926, 0, 0, 5, 5, 1, 3, 3, 5, 2, 0, 1, 1, 0, 1, 0, 0, 1]",218131045257
"[1, 0, 0, 1, 1, 1, 1, 1, 6.9247, 0.9869, 1.4285, 0, 0, 5.915699999999999, 1.1256, 0, 0, 2.9865, 4.9724, 0, 0, 0, 0, 0, 0, 0, 0, 1.2250999999999999, 2.9868, 0, 0, 0, 0, 2, 2, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",200089073336831
"[1, 1, 1, 1, 1, 1, 1, 1, 43.80970000000001, 2.6896999999999998, 15.4484, 0, 0, 34.810900000000004, 5.6653, 7.1469, 0, 14.943500000000004, 26.850299999999997, 6.9508, 0, 0, 0, 0, 0, 2.7366, 0, 9.594000000000001, 25.5812, 0.9875, 0.4821, 0, 0, 1, 4, 2, 1, 4, 2, 1, 0, 1, 1, 0, 1, 1, 1, 0]",495037970545735
"[1, 1, 1, 1, 1, 1, 1, 1, 9.636800000000001, 0.9964, 6.8984, 0, 0, 7.585699999999999, 0.8888, 1.2709, 0, 2.9657999999999998, 9.9045, 0, 0, 0, 0, 0, 0, 0, 0, 3.9736000000000002, 4.956799999999999, 0, 0, 0, 0, 2, 3, 0, 2, 2, 2, 2, 0, 1, 1, 0, 1, 0, 0, 0]",365560753581154
"[1, 0, 0, 1, 1, 1, 1, 1, 4.9144, 0, 1.4524, 0, 0, 2.8067, 2.3326000000000002, 0.9854, 0, 0.9994, 4.9667, 0, 0, 0, 0, 0, 0, 0.9495, 0, 0.9925, 3.9718, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",446615852191985
"[1, 0, 0, 1, 1, 1, 1, 0, 4.6928, 0.9985, 1.4598, 0, 0, 2.9752, 1.4329, 1.9966, 0, 1.9944000000000002, 3.9849, 0, 0, 0, 0, 0, 0, 0.9259, 0, 0.4489, 0.9966, 0, 0.9985, 0, 0, 0, 3, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 0, 0]",446615852191985
"[1, 0, 0, 1, 1, 1, 1, 1, 8.8633, 0, 0.9624, 0, 0, 2.8712, 3.0053, 0, 0, 3.7715, 2.9938000000000002, 0, 0.9301, 0, 0, 0, 0, 0, 0, 0, 1.9928, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0]",635118919883906
"[1, 1, 0, 1, 1, 1, 1, 1, 6.1883, 0, 1.7301, 0, 0, 4.6612, 1.7014, 0, 0, 4.9916, 4.9407, 1.8416000000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0.9972, 0, 0, 0, 0, 5, 3, 0, 2, 1, 4, 3, 0, 1, 1, 0, 1, 0, 0, 1]",458346684248769
"[1, 1, 1, 1, 1, 1, 1, 1, 13.740999999999998, 0, 15.1384, 0, 0, 12.810599999999999, 1.6644999999999999, 1.0807, 0, 5.8953999999999995, 12.895, 2.9944, 0, 0, 0, 0, 0, 0, 0, 5.4948, 5.9776, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",616933295047474
"[1, 0, 0, 1, 1, 1, 1, 1, 3.862, 0, 1.9459, 0, 0, 4.627300000000001, 0, 0.9931, 0, 1.4425000000000001, 2.6558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9874, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 0, 0, 0, 1, 0, 0, 1]",123797897678490
"[1, 0, 0, 1, 1, 1, 0, 1, 2.7510999999999997, 0.9679, 16.7531, 0, 0, 2.9268, 0, 0, 0, 0.991, 3.9882, 0, 0, 0, 0.2978, 0, 0, 0, 0, 2.7222999999999997, 9.6505, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",134227897073
"[1, 0, 0, 1, 1, 1, 1, 0, 3.862, 0, 0.515, 0, 0, 2.7941, 0.4998, 0.9905, 0, 1.9973999999999998, 2.9884, 0.9977, 0.9457, 0, 0, 0, 0, 0.9867, 0, 0.9448, 1.9928, 0, 0.994, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0]",289979617709487
"[1, 1, 0, 1, 1, 1, 1, 1, 7.632, 0.9957, 10.4388, 0, 0, 5.698200000000001, 2.5725000000000002, 1.9735, 0, 3.9259000000000004, 5.9808, 1.9919, 0, 0, 0, 0, 0, 0, 0, 2.9328000000000003, 8.7212, 0, 0.9335, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",158570107540143
"[1, 1, 0, 1, 1, 1, 1, 1, 20.571900000000003, 3.9527, 9.7326, 0, 0.8843, 8.710199999999999, 3.0276000000000005, 2.9677, 0, 2.9595, 4.9822, 2.4217, 0.4946, 0, 0.8541, 0, 0, 2.8931, 0, 8.927700000000002, 16.1688, 2.3637, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",134236246709165
"[1, 1, 1, 1, 1, 1, 1, 1, 6.6842999999999995, 1.9767, 3.4997, 0, 0, 4.7061, 0, 0.9661, 0, 1.9648, 3.7529, 1.9733999999999998, 1.3820000000000001, 0, 0, 0, 0, 0, 0, 0, 1.9949, 0, 0, 0, 0, 2, 4, 0, 2, 2, 6, 2, 0, 1, 0, 0, 1, 0, 1, 0]",167033322161
"[1, 1, 1, 1, 1, 1, 1, 1, 36.3242, 1.9845000000000002, 10.2344, 0, 0, 17.7681, 7.128100000000001, 0.9508, 0, 7.9110000000000005, 16.3974, 5.988300000000001, 0, 0.8844, 0, 0, 0, 0.8535, 0, 3.9687, 16.849899999999998, 0, 0, 0, 0, 6, 10, 0, 3, 3, 8, 3, 1, 1, 1, 0, 1, 1, 0, 0]",155386814495152
"[1, 0, 0, 1, 1, 1, 1, 1, 7.9641, 0.9986, 2.7733, 0, 0, 6.0754, 1.7208999999999999, 0.5827, 0, 2.9692, 7.9758000000000004, 0.994, 0, 0, 0, 0, 0.9649, 0.8769, 0, 0, 5.772, 1.6461000000000001, 0, 0, 0, 2, 3, 0, 2, 3, 4, 2, 0, 1, 1, 0, 1, 0, 0, 1]",219303289123
"[1, 1, 1, 1, 1, 1, 1, 1, 12.2235, 3.72, 7.6413, 0, 0, 2.9645, 4.3212, 2.7241, 0, 6.777699999999999, 9.9711, 3.9918, 0.9407, 0, 0, 0, 0, 0, 0, 0.9891, 8.6839, 0, 0, 0, 0, 9, 4, 0, 4, 2, 10, 0, 0, 1, 1, 0, 1, 1, 0, 1]",123238292679
"[1, 1, 1, 1, 1, 1, 1, 1, 9.2206, 0.9998, 2.9715000000000003, 0, 0, 8.9024, 2.9016, 0, 0, 2.9858000000000002, 8.2993, 0, 0, 0, 0.9514, 0, 0, 0.9976, 0, 1.9919, 4.5101, 0.7373, 2.9723, 0, 0, 2, 2, 0, 2, 2, 5, 2, 0, 1, 1, 1, 1, 1, 0, 0]",112783697488
"[1, 1, 1, 1, 1, 0, 0, 0, 5.352399999999999, 0, 5.6644000000000005, 0, 0, 2.9802999999999997, 0.998, 0, 0, 0.9971, 4.9768, 0, 0, 0, 0, 0, 0, 0, 0, 0.9713, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0, 0]",917670208253265
"[1, 0, 0, 1, 1, 1, 1, 1, 7.7235, 0, 1.7908, 0, 0, 3.6115999999999997, 2.9295, 0.6139, 0, 0, 2.9834, 1.9825, 0, 0, 0, 0, 0, 0, 0, 1.9776, 1.9939, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",747739255250022
"[1, 1, 0, 1, 1, 1, 1, 1, 17.0667, 0.9996, 1.72, 0.7108, 0.6492, 7.416799999999999, 4.5026, 0, 0, 7.9350000000000005, 11.964099999999997, 0.9949, 0, 0, 0, 0, 0, 0, 0, 1.9656, 4.9407, 0, 0, 0, 0, 0, 3, 0, 0, 4, 3, 0, 0, 1, 1, 1, 1, 0, 0, 0]",212364225494185
"[1, 1, 1, 1, 1, 1, 1, 1, 21.110899999999997, 0, 13.8745, 0, 0, 8.8353, 4.613700000000001, 0.9957, 0, 6.9571000000000005, 15.9613, 2.9717000000000002, 0.9315, 0, 0, 0, 0, 0, 0, 14.2501, 13.9003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",624612807574882
"[1, 0, 0, 1, 1, 1, 1, 1, 11.665299999999998, 0.9978, 2.9794, 0, 2.4983999999999997, 4.8698999999999995, 2.4667999999999997, 0, 0, 6.9014, 9.8692, 0.998, 0.9301, 0, 0, 0, 0, 0.9878, 0, 1.92, 1.9967000000000001, 0, 0, 0, 0, 2, 3, 0, 1, 1, 3, 1, 0, 1, 1, 0, 1, 1, 1, 1]",435096946590630
"[1, 1, 0, 1, 1, 1, 1, 0, 12.135600000000002, 2.9977, 2.9603, 0, 0, 14.594100000000001, 2.8801, 0, 0, 4.9658999999999995, 10.420599999999999, 3.9646, 0, 0, 0, 0, 0, 0.8768, 0, 0.9955, 8.878300000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",99758046345
"[1, 1, 1, 1, 1, 1, 1, 1, 23.0836, 1.9846, 7.5036000000000005, 0, 0, 10.250399999999999, 0.8716, 0.8496, 0, 11.571600000000002, 14.767900000000004, 0, 0.9291, 0, 0.8911, 0, 0, 0.9223, 0, 0, 4.9677999999999995, 0, 1.977, 0, 0, 3, 2, 0, 2, 2, 2, 1, 1, 1, 0, 1, 1, 1, 0, 1]",725656094160555
"[1, 1, 1, 1, 1, 1, 1, 1, 4.7846, 0.7054, 1.3917, 0, 0, 7.602600000000001, 1.9744000000000002, 0, 0, 2.9922, 4.8835, 0.9954, 0, 0, 0.83, 0, 0, 0, 0, 0.9982, 1.994, 0, 0, 0, 0, 2, 2, 0, 2, 2, 3, 2, 0, 1, 1, 1, 1, 0, 0, 1]",161032104020763
"[1, 1, 1, 1, 1, 1, 1, 0, 33.516799999999996, 0, 5.838399999999999, 0, 0, 17.7544, 5.901999999999999, 3.4209, 0, 14.6109, 20.643, 0.9954, 0.9282, 0, 0, 0, 0, 0, 0, 1.989, 6.9577, 0.8033, 0, 0, 0, 0, 6, 1, 0, 1, 6, 0, 0, 1, 1, 0, 1, 0, 0, 0]",59637554563
"[1, 1, 1, 1, 1, 1, 1, 1, 28.4766, 1.9777, 17.253500000000003, 0, 3.2959, 23.656399999999998, 6.3111, 1.9721000000000002, 0, 13.887399999999998, 12.418300000000002, 4.972799999999999, 0, 0, 0, 0, 0, 0.9567, 0, 2.9656000000000002, 17.6245, 0, 0.6221, 0, 0, 5, 13, 1, 2, 3, 5, 3, 1, 1, 1, 0, 1, 1, 0, 1]",1421225101472594
"[1, 0, 0, 1, 1, 1, 1, 1, 4.456300000000001, 0, 3.4257999999999997, 0, 0, 1.9876, 0.9953, 0.9485, 0, 1.9942, 2.9689, 0, 0, 0, 0, 0, 0, 0.9966, 0, 0.7329, 3.8554000000000004, 0, 0.9953, 0, 0, 1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",147871648626985
"[1, 1, 1, 1, 1, 1, 1, 0, 8.2879, 0, 1.9638, 0, 0, 2.9311, 0.4193, 0, 0, 0, 2.9825, 0, 0, 0, 0, 0, 0, 0.99, 0, 0.9911, 2.9869, 0.5818, 0.9631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",403139376418901
"[1, 0, 0, 1, 1, 1, 1, 1, 4.7698, 0.9942, 0.4622, 0, 0, 2.984, 2.9840999999999998, 1.9306, 0, 1.9975999999999998, 4.7682, 0.9973, 0, 0, 0, 0, 0, 1.9683000000000002, 0, 0, 1.9912, 0, 0, 0, 0, 1, 2, 0, 1, 4, 2, 1, 0, 1, 1, 0, 1, 1, 0, 1]",143192382387465
"[1, 1, 0, 1, 1, 1, 1, 1, 9.7108, 0, 6.1465, 0, 0, 2.9795, 1.7268999999999999, 0, 0, 3.9269, 6.983199999999999, 0.9973, 0, 0, 0, 0, 0, 0.9911, 0, 0.9982, 2.9505, 0, 0, 0, 0, 1, 5, 0, 1, 1, 3, 1, 0, 1, 1, 0, 1, 1, 0, 1]",272713466107814
"[1, 1, 1, 1, 1, 1, 1, 1, 4.8299, 0, 7.2736, 0, 0, 0.7069, 0, 0.9851, 0, 4.6072, 1.9921, 1.9982, 0, 0, 0, 0, 0, 0.9957, 0, 0.998, 3.782, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0]",265505182379
"[1, 1, 1, 1, 1, 1, 1, 1, 4.5112000000000005, 0, 6.9416, 0, 0.941, 0, 0.931, 0, 0, 0, 3.5472, 0.999, 0, 0, 0, 0, 0, 0, 0, 0, 2.9396000000000004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",265505182379
"[1, 1, 1, 1, 1, 1, 1, 1, 14.289, 0, 12.987200000000001, 0, 0, 11.264400000000002, 0, 1.7594, 0, 6.8409, 8.581800000000001, 3.9746, 0, 0, 0, 0, 0, 0, 0, 0.9975, 4.9658, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0]",289595717860533
"[1, 1, 0, 1, 1, 1, 1, 1, 7.5047, 0, 5.4628, 0, 0, 3.753, 0.9597, 0, 0, 1.7576, 6.913100000000001, 0.9966, 0.961, 0, 0, 0.9914, 0, 0.9645, 0, 0.9894, 6.7155000000000005, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0]",65782505449
"[1, 0, 0, 1, 1, 1, 1, 0, 3.6344999999999996, 1.9975, 3.4297000000000004, 0, 0.8043, 7.7104, 0.8742, 1.9723, 0, 1.9983, 3.7462, 0, 0.9399, 0, 0, 0, 0, 0.9808, 0, 0, 2.9401, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",255202764563711
"[1, 1, 0, 1, 1, 1, 1, 1, 14.293000000000001, 0.9974, 8.2781, 0, 0.7583, 7.767200000000001, 1.9555, 0, 0, 2.9229000000000003, 7.7063999999999995, 0.9786, 0.9369, 0, 0, 0, 0, 0.9805, 0, 2.881, 9.796599999999998, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",454075564700897
