Features,IDs
"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0.9962, 0, 0, 0, 4.3437, 0, 0, 0, 0, 1.9858, 0.9825, 0, 0, 0, 0, 0, 0, 0, 0, 0.9953, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0]",52850385745
"[1, 1, 1, 1, 1, 1, 1, 0, 12.790700000000001, 20.474500000000006, 7.105500000000001, 0, 0, 26.570999999999998, 5.5661000000000005, 3.5224, 1.3669, 8.584200000000001, 12.8692, 2.9728000000000003, 0, 0, 0, 0, 0, 0, 0, 0, 19.820899999999998, 0, 1.99, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 21.413099999999996, 5.9458, 11.2181, 0, 0, 19.9538, 0.9856, 5.6223, 0, 8.9536, 15.6175, 2.9202, 3.5241000000000002, 0, 0, 0, 0, 4.83, 0, 1.1574, 21.0384, 1.5824, 0, 0, 0, 2, 9, 0, 2, 3, 4, 2, 0, 1, 1, 0, 1, 1, 1, 1]",233293443506311
"[1, 1, 1, 1, 1, 1, 1, 1, 3.7989, 1.8169, 14.909600000000003, 0, 0, 13.3564, 2.4194, 0, 0, 2.912, 5.9608, 0.9983, 0, 0, 3.8664, 0, 0, 0, 0, 1.9945, 5.9626, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 6.4742, 1.9937, 6.1907, 0, 0, 5.5432, 0.8604, 1.971, 0, 0.9988, 3.988, 0.9979, 0, 0, 0, 0, 0, 0, 0, 1.1992, 5.9472, 0, 0.9907, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",408282242636625
"[1, 1, 0, 1, 1, 1, 1, 1, 19.379899999999996, 5.902699999999999, 6.9971000000000005, 0, 0, 16.8258, 6.3424, 3.4009, 0, 15.523000000000001, 17.5872, 2.9853, 0, 0, 0, 0, 0, 0.9921, 0, 1.9848, 7.954699999999999, 0, 0.9963, 0, 0, 4, 7, 5, 2, 5, 6, 3, 0, 1, 1, 1, 1, 1, 0, 1]",1523494334543575
"[1, 1, 1, 1, 1, 1, 1, 1, 10.670100000000001, 3.8047000000000004, 3.8754999999999997, 0, 0, 15.739699999999997, 4.1007, 2.524, 0, 4.8414, 10.457900000000002, 1.9961, 0, 0, 0, 0, 0, 0, 0, 2.6605, 4.9716, 0, 0, 0, 0, 1, 2, 1, 2, 3, 4, 4, 1, 1, 1, 1, 1, 0, 1, 1]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 0, 24.1085, 11.028700000000002, 4.7244, 0, 0, 29.4346, 10.510399999999999, 7.3494, 0, 19.6211, 24.1932, 6.9314, 1.4788999999999999, 0, 0, 0, 0, 0, 0, 1.9409, 13.944500000000001, 0, 2.9867, 0, 0, 2, 1, 1, 0, 0, 7, 0, 0, 1, 1, 0, 1, 0, 0, 1]",1523494334543575
"[1, 1, 1, 1, 1, 1, 1, 1, 1.6033, 1.9929000000000001, 0.9873, 0, 0, 7.6687, 0.6435, 0.9918, 0, 1.8367, 1.9944000000000002, 0, 0.9266, 0, 0, 0, 0, 0, 0, 0, 0.9961, 0, 0, 0, 0, 2, 3, 0, 2, 2, 2, 2, 0, 1, 1, 0, 1, 0, 1, 0]",408282242636625
"[1, 1, 1, 1, 1, 0, 0, 0, 0.9963, 0, 0, 0, 0, 3.9276, 0.9345, 0, 0, 0.9961, 0.9936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9958, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",113523748745557
"[1, 0, 0, 1, 1, 1, 0, 0, 5.632, 0, 6.639, 0, 0.848, 3.8787, 0, 0, 0, 1.9902000000000002, 1.9949, 0, 0, 0, 0, 0, 0, 0.9972, 0, 0, 2.9466, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 27.5281, 26.1216, 3.1774, 0, 0, 37.555400000000006, 8.9849, 6.299, 0, 22.537000000000003, 24.674899999999997, 3.9886, 0, 0, 0, 0, 0, 0, 0, 0, 20.8741, 0, 0, 0, 0, 2, 5, 0, 1, 2, 6, 1, 0, 1, 1, 0, 1, 0, 1, 1]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 4.7747, 5.964, 5.2559, 0, 0, 9.7001, 1.6966999999999999, 4.7973, 0, 5.9155, 2.9917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.898, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 2.6992000000000003, 0, 1.3742, 0, 0, 1.7372, 0, 0, 0, 1.8453, 0.9988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9909, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 6.0373, 0, 9.129399999999999, 0, 0, 6.6239, 1.9196, 0.9944, 0.9565, 1.9138, 3.9502, 0.9984, 0, 0, 0, 0, 0, 0.9936, 0, 1.6152000000000002, 6.9189, 0, 0.9963, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 0, 0, 1, 1.9571, 0, 2.7509, 0, 0, 0.9572, 0.6475, 0, 0, 0, 1.9630999999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9937, 0.222, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",52850385745
"[1, 1, 1, 1, 1, 1, 1, 1, 39.75299999999999, 4.6562, 19.842499999999998, 0, 0, 18.150299999999998, 1.6307, 4.2066, 0, 7.970700000000001, 28.068100000000005, 5.8816999999999995, 0, 0, 0, 0, 0, 0, 0, 7.1481, 25.5845, 0, 0, 0, 0, 1, 7, 0, 1, 2, 3, 1, 0, 1, 1, 0, 1, 0, 1, 1]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 48.99, 10.5858, 6.6777999999999995, 0, 0, 34.6584, 18.0887, 11.258699999999997, 0, 31.2488, 38.240599999999986, 6.9706, 0, 0, 0, 0, 0, 0, 0, 0.9307, 27.920399999999997, 0, 0, 0, 0, 3, 7, 7, 5, 7, 6, 2, 0, 1, 1, 0, 1, 0, 0, 0]",408282242636625
"[1, 0, 0, 1, 1, 1, 1, 1, 13.990799999999997, 0, 2.7981, 0, 0, 6.039, 2.2537, 0.9962, 0, 4.705, 2.9823, 2.9573, 0.9125, 0, 0, 0, 0, 0, 0, 0.997, 3.6443000000000003, 0, 0, 0, 0, 1, 3, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 0, 1, 0]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 14.0097, 2.9628, 5.4361, 0, 0.9273, 5.8385, 4.711, 4.3085, 0, 8.261099999999999, 10.516900000000001, 0.9955, 0, 0, 0, 0, 0, 0, 0, 0, 6.9648, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1523494334543575
"[1, 1, 1, 1, 1, 1, 1, 1, 47.53609999999999, 13.765600000000001, 3.1734, 0, 0, 48.190099999999994, 11.023200000000001, 10.1902, 0, 21.354699999999998, 40.0073, 1.9771, 0, 0, 0, 0, 0, 0, 0, 0, 24.843700000000002, 0, 0.4139, 0, 0, 6, 7, 3, 2, 3, 7, 5, 1, 1, 1, 0, 1, 0, 0, 0]",408282242636625
"[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 5.677399999999999, 0, 0, 2.6538, 0, 0, 0, 0, 0.9975, 1.9958, 0.8938, 0, 4.6781, 0, 0, 0, 0, 0, 0.9958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",113523748745557
"[1, 1, 1, 1, 1, 0, 0, 0, 0.9987, 0, 0.9887, 0, 0, 0.9981, 0, 0, 0, 0.8936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",113523748745557
"[1, 1, 0, 1, 1, 1, 1, 1, 10.0387, 0, 6.687799999999999, 0, 0, 9.201, 2.6813000000000002, 0, 0, 4.9596, 3.9248, 3.986, 0, 0, 0, 0, 0, 0, 0, 1.9726, 4.9077, 0, 0, 0, 0, 1, 3, 3, 1, 0, 4, 0, 0, 1, 0, 0, 1, 0, 0, 1]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 3.5282, 3.9594, 5.4661, 0, 0, 6.8625, 2.8794, 1.9613, 0, 2.6829, 1.766, 2.624, 0.7635, 0, 0, 0, 0, 0, 0, 0, 10.816700000000003, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 7.7922, 1.8921000000000001, 5.252000000000001, 0, 0, 3.3731, 1.6999, 1.9751, 0, 1.5295, 5.953499999999999, 0.9968, 0, 0, 0, 0, 0, 0.9819, 0, 2.8894, 2.9873000000000003, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 6.6701999999999995, 4.8958, 5.7287, 0, 0, 10.369200000000001, 0, 1.9271, 0, 5.9633, 4.980300000000001, 4.9872, 0, 0.8862, 0, 0, 0, 0, 0, 0.9575, 6.982899999999999, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",233293443506311
"[1, 1, 1, 1, 1, 1, 1, 1, 12.7656, 0.8666, 8.4072, 0, 1.6196000000000002, 10.138200000000001, 4.7097, 3.8409000000000004, 0, 6.9475999999999996, 7.977, 2.9894999999999996, 0, 0, 0, 0, 0, 0, 0, 1.9150999999999998, 6.0653, 0.3571, 0, 0, 0, 3, 3, 0, 3, 3, 3, 3, 0, 1, 1, 0, 1, 0, 0, 1]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 0, 2.172, 0.7828, 1.4733, 0, 0, 2.9728000000000003, 0.9489, 2.9134, 0.7948, 3.9200999999999997, 0.9972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9026, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 0, 0, 1, 2.5745, 1.9924, 0.5698, 0, 0, 4.9350000000000005, 0, 0.9963, 0, 1.9958, 0.9953, 0, 0, 0, 0, 0, 0, 0, 0, 0.4275, 1.9973999999999998, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0]",408282242636625
"[1, 1, 1, 1, 1, 1, 0, 1, 0.691, 3.9783, 0, 0, 0, 6.951600000000001, 0, 0, 0, 0.9529, 1.9794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6512, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0]",408282242636625
"[1, 1, 0, 1, 1, 1, 1, 1, 12.1282, 2.9744, 9.7281, 0, 0.8288, 6.5815, 6.8576, 0, 0, 3.9224, 6.4942, 1.9962, 0.8986, 0, 0, 0, 0, 0.989, 0, 0.9289, 7.9555, 0, 0, 0, 0, 5, 9, 0, 4, 2, 5, 2, 0, 1, 1, 0, 1, 1, 0, 1]",471232433050231
"[1, 1, 1, 1, 1, 0, 0, 1, 2.653, 0, 0, 0.8911, 0, 0, 0.6079, 0, 0, 1.8135, 0, 0.9979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",233293443506311
"[1, 1, 1, 1, 1, 1, 0, 1, 1.984, 0, 0, 0, 0, 0, 0.949, 0, 0, 1.9857, 0.9974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",52850385745
"[1, 0, 0, 1, 1, 1, 1, 0, 15.454599999999997, 5.966000000000001, 10.0568, 0, 0, 13.145800000000001, 7.259399999999999, 1.8186, 0.9701, 6.9384999999999994, 19.5022, 3.9762, 0, 0, 0, 0, 0.6227, 0, 0, 6.6842, 17.602499999999996, 0, 2.9913, 0, 0, 3, 2, 2, 1, 2, 2, 2, 1, 1, 1, 0, 1, 0, 0, 1]",1468086266815937
